farm_id,season,crop,state,area_hectares,rainfall_mm,fertilizer_kg,pesticide_kg,irrigation_hours,labor_days,yield_tons,market_price_per_ton,profit_inr
FARM-001525,Summer,Maize,Haryana,47.85103423999789,1071.1291568994368,456.79550581024336,25.34476198055242,0.370653375761143,177,14.71404509020209,24282,12772.597931947796
FARM-001526,Summer,Rice,Haryana,12.321055620924074,806.4355819560947,289.69241410556833,29.16845003609575,29.937936817946785,127,8.58303126753697,38588,85669.57616425816
FARM-001527,Summer,Cotton,Haryana,7.231199428212475,712.3770738033469,422.1478690673011,31.802666294416422,78.49880451719804,52,2.5639157224860583,14491,67677.98221195956
FARM-001528,Rabi,Maize,Punjab,0.9526810414804838,898.5633528741654,228.7034538190327,35.85105805364425,170.23553230192383,67,12.16738583939597,23892,41993.927693686615
FARM-001529,Rabi,Wheat,UP,4.889381484315294,922.197535300619,434.2445672990655,8.464833758584717,120.19274563685354,173,4.988768536694089,20470,98580.80986112362
FARM-001530,Kharif,Wheat,Haryana,46.381327450810495,296.1407206109332,12.963016860903343,25.500940359736656,100.1539467447703,105,11.792739251890735,49883,19110.994102053246
FARM-001531,Summer,Wheat,Maharashtra,37.247650713771556,1108.1097839491486,190.12575913459145,3.622533462505767,154.2492606552987,190,15.899750110605883,32708,99623.24737179627
FARM-001532,Summer,Pulses,UP,33.70347302630416,23.20648257661262,55.84470728994162,41.489238453562,25.850393783385673,191,3.7698532283763413,19561,73457.82981662107
FARM-001533,Kharif,Wheat,Maharashtra,7.663139246708532,93.18649476663427,197.0948696555413,39.79141343627548,28.079739134014492,109,1.829033502556333,48769,77325.75938908498
FARM-001534,Kharif,Cotton,Haryana,9.305821096426032,1171.3788597408,122.15932948859304,16.125653044354955,33.91341137996755,128,1.4941834899051156,10731,4254.294816213165
FARM-001535,Kharif,Rice,Maharashtra,36.94240384642819,949.0434981643568,414.9325894209366,14.08842839599544,97.03623448943681,46,2.8960886200591824,10017,90190.87017078254
FARM-001536,Rabi,Pulses,Maharashtra,12.338023080750803,958.5247455791836,456.9047533132658,28.860193083080404,49.05135065203097,52,0.9546189650733994,25855,2089.8785028134007
FARM-001537,Kharif,Rice,Maharashtra,46.27785130689843,868.4085847163309,200.3097219026166,37.05867891883997,19.636207437804654,146,10.574176789505193,32616,63275.97221017664
FARM-001538,Summer,Wheat,Haryana,35.63814960093385,944.4981871170885,210.04497522409693,16.177744435604712,90.50373790111695,125,8.576017068893139,24280,1782.1978750024227
FARM-001539,Kharif,Wheat,UP,6.22835172527711,1055.0950103456419,342.545287349669,37.150240380963986,39.30922655535838,103,0.9604541755744123,32618,47572.25889773681
FARM-001540,Kharif,Sugarcane,Maharashtra,32.852296525273495,,122.04755805899065,10.407761346606515,96.05464364061685,158,6.201254636040683,46703,54914.7031837405
FARM-001541,Kharif,Rice,Maharashtra,44.86191017927274,,20.705673772811128,27.75390724206491,108.855115539332,158,15.29369347747174,38111,92600.48069329857
FARM-001542,Rabi,Sugarcane,Haryana,15.324894961099593,202.71194991281345,112.29153290615557,10.026324891137294,81.36474995640603,105,13.249936601755666,48495,-7819.978025300694
FARM-001543,Summer,Cotton,MP,37.14070913146689,1414.3580707348708,97.57140572459033,11.984675040345326,39.072996066165786,70,10.497246722656769,30116,7763.879576959971
FARM-001544,Summer,Wheat,UP,38.718310913797104,10.22838302112361,181.7065097427241,26.145618545976085,22.35285218581078,169,5.610691930877183,11908,69574.23387029495
FARM-001545,Summer,Sugarcane,Punjab,21.208923131992794,275.70175203428124,200.31668462175938,24.254501906851743,103.255254431652,125,4.772932543339915,34915,-6089.9153537487055
FARM-001546,Rabi,Rice,Haryana,38.47071608807374,1116.7866465930692,319.0109601559942,11.657889314211872,70.3368254152282,47,7.988608305648418,16521,36287.00343574713
FARM-001547,Kharif,Sugarcane,MP,43.93631922738476,416.23749948318147,46.661753201967635,43.393734835381125,87.08016052232344,167,19.050585258204208,34891,46875.8033293304
FARM-001548,Kharif,Wheat,UP,6.848182997637132,999.8776056290955,429.4550275900222,8.226736551252339,130.94433229366388,142,9.30634214306522,14863,17625.881448346834
FARM-001549,Summer,Rice,UP,22.55254940975006,587.5076115152041,89.03076997565695,46.48963373364665,92.7604488415345,77,19.464182334235243,16587,-2034.1134848266938
FARM-001550,Kharif,Pulses,MP,33.25461918431629,562.9970891058823,283.67982781499467,39.90876237058706,74.47560276089722,23,6.085262855835876,15164,65314.892746935424
FARM-001551,Kharif,Rice,Maharashtra,36.701498842695436,1344.00447360279,54.456869049750836,37.755209308711805,174.41423404330504,141,13.74145885515338,43999,2427.1800396899307
FARM-001552,Summer,Wheat,Punjab,12.416486212894652,109.73080406712748,209.10807015904925,46.040199541617746,140.57533276667525,77,4.35908999961252,12175,71740.25209543934
FARM-001553,Summer,,Punjab,27.645705921282794,188.46867973387992,382.73073262706896,43.672544517485704,38.21439161326205,92,4.666035691556186,16387,50816.147566573156
FARM-001554,Kharif,Maize,MP,1.7356472719160203,1195.8192495221767,8.84418998123132,42.65802635142574,111.94632951065626,82,5.402095140907905,20941,23437.13188292298
FARM-001555,Rabi,Rice,Karnataka,42.363505111814796,1315.2706462970368,381.3493819684209,29.534952348018745,166.56452412731932,44,18.330348505224183,46769,-6337.0043085574835
FARM-001556,Summer,Pulses,Karnataka,26.551985015917403,114.09803717973976,123.33127120611015,20.01645453176282,65.59072516579918,105,11.122976116537833,30290,61783.3741222899
FARM-001557,Summer,,Maharashtra,9.101721131233782,713.6770278351966,236.00647894636006,33.77701003707826,10.611358064615729,50,9.833068013847976,21581,31052.919061484972
FARM-001558,Kharif,Wheat,Haryana,11.17562853737878,130.65269947918213,395.92949782091483,18.678408278866936,110.18592914970728,15,2.3695511146432344,13131,19759.307470654036
FARM-001559,Rabi,Maize,Karnataka,7.583666283347431,168.98120146154483,221.65452457689778,46.18257981913293,52.08924780995383,121,13.855340913486051,18828,97145.32005175989
FARM-001560,Summer,Wheat,Karnataka,7.036006337528226,942.4666454922439,264.50257421384424,26.715949393872805,167.4199882691802,12,17.3594913092789,28686,74460.63648995593
FARM-001561,Rabi,Sugarcane,Maharashtra,1.144503817062791,260.9078679566473,104.18690924451096,33.75331531093405,179.4990490608922,128,8.859003485067792,46967,8452.012385838316
FARM-001562,Kharif,Pulses,UP,16.379400275319913,6635.6757538018655,373.31731659817183,35.93114158716282,170.97664654376422,80,9.722702394482639,18981,77433.1716952821
FARM-001563,Kharif,Sugarcane,Punjab,2.801315052104908,245.84105262568545,201.03057644700607,5.874311284242401,27.73838672320119,52,8.822282331539899,16312,8763.08804148747
FARM-001564,Kharif,Rice,Karnataka,24.937998761311068,587.64231692804,236.28557656252391,47.06458345219199,16.94571799940825,97,4.93026198735739,11163,41248.22795745085
FARM-001565,Kharif,Wheat,Haryana,45.103902135918005,882.1345550329439,38.459770764364634,44.706264989226725,34.07825350411275,137,1.5621987572336529,47283,15880.089592152046
FARM-001566,Kharif,Cotton,MP,18.918867725653097,126.36834983963202,297.7584912718005,33.547300067831124,62.73315780834763,93,8.631314632660443,45178,10711.383275702286
FARM-001567,Rabi,Sugarcane,Karnataka,47.211379373322124,24.56308181583039,238.69869520009223,11.943173238811038,14.438685694565612,137,9.78265240712558,11458,81874.42519923895
FARM-001568,Kharif,Rice,UP,2.259673155337383,937.9864152473519,91.53364497065958,12.952701000067595,192.66692879320905,63,7.06494716089175,13470,23268.442763310028
FARM-001569,Rabi,Rice,Haryana,3.82409199500787,249.9766725088875,34.46934018957626,42.40311622835185,45.20691887256054,147,15.592790821108222,43036,-4691.367437873515
FARM-001570,Summer,Pulses,Haryana,39.357172950392574,545.7044922667773,2.0517007812049237,48.80894374416644,180.8625901461009,167,1.049579511010739,23999,23479.75763586835
FARM-001571,Rabi,Pulses,Maharashtra,35.00785759917324,717.841385690762,223.69366342940188,23.923166318271537,47.4971772373479,73,12.448196975552237,38710,28401.029673172845
FARM-001572,Rabi,Wheat,Karnataka,9.701747540441772,,114.30529169743187,6.454727942301081,168.18547238379276,100,1.6911593864408694,26097,-381.7408355270436
FARM-001573,Summer,Cotton,Maharashtra,6.262833184382209,68.47138035098327,170.71140158986358,3.217164518707427,149.0607932456899,154,6.638674132978236,20061,-3387.6549819911525
FARM-001574,Kharif,Pulses,Karnataka,22.82198392658147,817.7029960612996,14.678462998995446,1.563343303200354,64.07262676877494,184,7.596588217033544,19991,73215.18158264451
FARM-001575,Summer,Sugarcane,Maharashtra,42.03183948761739,1103.371784722531,235.21961752226576,24.94448387706788,168.1065800971905,104,12.474852482056438,31268,84322.36615652875
FARM-001576,Kharif,Maize,Maharashtra,24.370084399048302,2.469004146825937,472.30244243569155,32.652222792470454,78.3482008443758,65,17.116126519877604,17885,69595.74228699063
FARM-001577,Summer,Wheat,Karnataka,26.08929844947408,1134.0402414727616,457.97537294228323,12.345901753304233,19.968453547893183,155,0.5578549829298425,34621,44374.40834483734
FARM-001578,Rabi,Rice,UP,27.504436313726703,225.69357801170915,188.2470217269378,18.014587255416902,84.72394909623007,71,1.682059297927165,29472,51618.47727392554
FARM-001579,Kharif,Cotton,Karnataka,108.20205887404327,1167.3897822978217,154.95248806265184,6.040229457882362,199.45635268995045,113,14.100556714105025,28762,21173.433896855902
FARM-001580,Summer,Sugarcane,Maharashtra,36.179431814953354,519.3527874087071,225.10683327290076,7.877205656267855,115.37670625286532,33,12.231205046890942,25489,70459.1910600873
FARM-001581,Summer,,,42.01773185265229,565.3157076526114,26.614269756714993,40.15448833243042,20.725290933820762,188,5.742084037369254,25158,49494.6159477215
FARM-001582,Rabi,Maize,MP,32.78390615308917,590.0850115495658,453.5124200129008,45.64290684093145,74.48881746374656,39,3.2095818078295735,34808,8215.512873739859
FARM-001583,Summer,Maize,Karnataka,29.129950661230197,1212.7859674681617,305.479287405476,31.716950980552266,2.992529481398054,117,2.3650391946429647,45666,89850.71657262169
FARM-001584,Rabi,Cotton,Haryana,3.9603683624779187,410.8291089958445,483.8269389001536,16.806824173576125,136.01762584459783,72,13.371542778859776,12948,67111.2437167
FARM-001585,Rabi,Maize,MP,48.612048041021524,1004.0236391353653,292.0406259441332,19.53757311497295,152.20731087162517,128,16.91608005544537,49603,10066.326703159011
FARM-001586,Kharif,Cotton,UP,10.908671820021317,,105.26540890263331,38.385256364866734,86.3296385830736,20,3.742571367785817,29975,2856.6473710705304
FARM-001587,Summer,Sugarcane,Karnataka,48.975294679895896,1142.6428050203667,16.624494653516564,10.335079472655034,0.9913688568923718,64,13.80979276873,30939,-7115.1222503998415
FARM-001588,Rabi,Pulses,MP,33.775238855587375,478.22561227557986,52.56020964050051,8.992662682418079,117.95747561004558,39,2.063018102494152,12565,62689.46623769852
FARM-001589,Rabi,Sugarcane,UP,37.77486183632557,387.6092361609132,198.56785248541087,33.161839934899945,67.0461783029184,161,0.6125886191938701,14045,7652.902872272418
FARM-001590,Kharif,Wheat,MP,34.0707229972617,221.91516256660216,214.39929560799737,14.386908119670782,33.114882991374216,21,12.65228394592291,18918,47066.29574044178
FARM-001591,Kharif,Pulses,UP,24.13159191820453,432.8275393271422,173.7165717386267,34.41418287977967,30.213792954886266,180,17.46896788535623,26223,89025.52926698231
FARM-001592,Rabi,Cotton,Punjab,39.70826750973893,289.46403877872126,436.1643895697572,23.861795406487623,122.4099044238276,140,10.3554269183525,48703,59184.60349902314
FARM-001593,Summer,Sugarcane,Maharashtra,22.595959046598765,135.95740286490394,469.9116142854383,47.888974853185815,166.43800633169704,127,17.088141887921292,44162,78347.99042566236
FARM-001594,Summer,Rice,Karnataka,19.860364831761284,1206.6133112100345,205.7140189296565,14.396775810570972,127.67022227028733,47,4.460830030772254,47755,40502.66427517536
FARM-001595,Summer,Sugarcane,UP,48.31414597945271,804.4352820518089,418.8716153499345,20.969565012669317,181.20064828825807,187,18.025925953894497,12743,50447.47820644127
FARM-001596,Summer,Sugarcane,Punjab,11.891640393928363,676.4329476208093,356.77883184605844,48.46794659506077,18.044895658089068,55,12.741339750456644,17851,6067.12294171471
FARM-001597,Rabi,Pulses,UP,41.6109893823815,738.1785317759757,259.17308290529974,3.245129283806547,69.6671866609809,16,4.280458336359894,44325,387.8815010022554
FARM-001598,Summer,Cotton,Punjab,27.406429861854715,401.5770577464708,429.85344391602945,45.737039466926625,118.58315020100547,105,16.66536297558621,28187,20131.017233494244
FARM-001599,Rabi,Maize,Maharashtra,4.800117009022194,7.137762847220952,384.5500833203237,3.1536049315645966,166.29257834201576,154,5.718091148810951,19310,87473.8127984286
FARM-001600,Kharif,Maize,Haryana,33.69164280164319,57.08958366639955,374.066697661134,16.221658691682784,41.26944691720804,115,4.438045292431207,20419,109.78416589804874
FARM-001601,Rabi,Maize,Punjab,12.615959188401579,1096.4856094157064,184.11289456113383,22.73369922484691,98.97937829372454,91,16.2746090300262,42707,25529.307510177758
FARM-001602,Summer,Maize,Karnataka,1.3372944324145595,1318.5861397013337,256.0338121590419,44.68983509150852,186.24266338359286,123,8.603410861073215,41109,74641.52619307168
FARM-001603,Kharif,Sugarcane,UP,27.82615301589696,653.4376102694022,446.8280841666163,1.3850877574320353,4.8061573283183945,108,18.815632432646215,31578,15678.801523838061
FARM-001604,Kharif,Cotton,Haryana,34.16515928515856,911.9723678489595,309.52530013231694,39.949389376687414,135.1451767563533,97,9.000215183733786,48827,70769.63413119079
FARM-001605,Summer,Wheat,Maharashtra,2.5826986026876413,787.5890596725588,148.1486783217359,18.897647943877576,186.25579413344101,58,9.042051380942686,29609,33889.66247351279
FARM-001606,Rabi,Maize,MP,4.891754015251115,159.51810388741694,452.30190745799683,2.5613612536211305,68.60319844411353,10,17.536391548595063,33937,18399.870605543536
FARM-001607,Kharif,,MP,18.808037061286086,1158.7833823166295,372.4995206719465,21.987534604518217,42.18728360964414,70,16.124565225604357,41164,11830.663836875588
FARM-001608,Kharif,Maize,UP,1.9172456857928801,1379.6717649448976,268.16770103798865,7.9673202858121295,133.53502125818167,146,13.19315356873943,20295,65143.085011173025
FARM-001609,Rabi,Pulses,MP,38.332941184928615,811.6823435062048,298.00629684837503,4.4157725864489965,24.10830250816447,61,12.177171250389634,28665,35876.66402467232
FARM-001610,Rabi,Maize,MP,31.470927882748953,856.8153590908707,372.5801717234371,35.48357220275429,48.412742901646965,198,12.483339161050436,11179,67457.51899190592
FARM-001611,Kharif,,MP,10.329930547428873,8.434984278593461,54.903446718874704,0.334187575682543,43.39232551397987,125,0.6446977433584141,46093,91210.52382097043
FARM-001612,Rabi,Sugarcane,Haryana,33.06203929558115,1382.2525860422254,315.81568880134597,25.8336050092718,97.90377903194015,107,5.465827009177046,34194,96952.44125083284
FARM-001613,Summer,Sugarcane,MP,10.321055083161369,1118.9199436294716,112.33886172256702,2.732011916793903,172.7465735819072,120,14.170716071286998,28332,-976.7654526537171
FARM-001614,Rabi,Maize,Haryana,2.2650656400305826,159.9634402631801,475.3117974586808,42.51607056913503,155.5448416171263,85,12.300582069802516,16883,12078.083223646176
FARM-001615,Summer,Pulses,MP,45.90619294267235,928.0286626147486,118.43361256099449,27.657611147148444,14.826952461635656,40,1.8549983143724038,34318,38097.02746471425
FARM-001616,Rabi,Sugarcane,Haryana,30.170213534372323,726.4975719146308,424.3153548612147,11.765883649394759,171.22275920646,114,1.4115477177761089,31932,97256.51591767445
FARM-001617,Rabi,Rice,Maharashtra,33.01663428015809,1368.6885658847652,177.43172900873805,14.43417028832729,42.80067135757544,72,8.760598414344841,45889,88043.48866924107
FARM-001618,Summer,Pulses,MP,35.06042808658693,617.3548751551489,138.6888134564788,29.684758186435655,105.47183572141347,12,2.213184230307052,17666,50338.36512863387
FARM-001619,Kharif,Cotton,Haryana,40.665873803974954,1248.8352345502403,89.75439051445782,2.0913293113655196,182.8848250930798,188,13.943022402279036,11728,80214.08311175166
FARM-001620,Rabi,Rice,Haryana,21.15391640416502,571.3603827543478,418.1214487756561,3.9115421450672425,95.24422727826692,169,16.019885432026967,48307,93998.23282050334
FARM-001621,Summer,Pulses,Karnataka,35.38672600442513,1440.3022677179977,269.40110929900607,1.863683720860071,66.64533988442211,156,19.530606026349368,11417,95237.78192003471
FARM-001622,Kharif,Sugarcane,Punjab,14.978227420719643,256.8414540757544,467.0168509527366,15.944472064061465,25.237730793532087,171,14.522261266478628,27001,63132.274659695075
FARM-001623,Kharif,Pulses,Karnataka,6.72698473611922,1097.822476087171,374.3855495298239,45.30316554442398,62.313918897763564,86,11.033752243469822,23189,25962.48864594077
FARM-001624,Rabi,Rice,Punjab,36.812323348566984,666.1523692329561,75.63820417349032,33.977471324826055,157.58521475835724,122,7.501138802192048,10263,57113.520858102536
FARM-001625,Summer,,MP,31.555067684856525,950.7115404409687,81.50370766654031,23.244184215101683,183.22485843635067,136,2.6450823029667907,46178,73974.5831926254
FARM-001626,Rabi,Sugarcane,Punjab,24.14357900993532,1039.1935266830587,434.4899840496963,2.3725026763479207,84.86113102306527,85,9.751688129309443,18482,82001.47459269346
FARM-001627,Kharif,Wheat,UP,22.701204395644567,840.9051570618861,143.24970716561154,49.1485810944418,150.10626202517054,115,0.6782943624353746,18204,81289.41038526621
FARM-001628,Summer,Wheat,MP,6.955398954631608,177.9883048312536,102.62327951930178,17.649116100060446,26.706891555890767,157,14.521697563607756,26331,66679.6165075615
FARM-001629,Kharif,Maize,Karnataka,46.48689543965991,515.2117155115835,437.1962843913444,24.54880998513511,66.82532770935639,182,12.957578264250346,40849,90467.58848850489
FARM-001630,Summer,Wheat,Maharashtra,1.8770259346910025,875.7052231466423,447.72707853883156,16.11951858292032,55.149387034981004,70,9.940510618225174,11285,59769.36033924803
FARM-001631,Kharif,Maize,Punjab,21.615869465970103,1425.497663568628,45.62117496443058,5.3783416480123964,149.65721727313849,70,17.885046416596495,27739,90490.6370790579
FARM-001632,Kharif,Cotton,Punjab,15.98686349054314,826.029352722628,123.79910225462476,48.87047961739354,6.356565964554828,149,17.452834674527125,30331,-3970.887852001747
FARM-001633,Summer,Pulses,UP,13.739359985652554,,69.81189794098741,2.02265036599964,119.55404341006187,11,13.85522490971449,17538,6521.833186210777
FARM-001634,Summer,Wheat,Maharashtra,3.331856214665792,1033.1241155609646,376.4242184428451,19.728019519000085,196.10593326439826,106,15.399226058048788,33885,98459.3534799395
FARM-001635,Kharif,Maize,Haryana,9.72945947624025,1451.650307174579,425.8957215588647,27.806661624661917,89.07802988253428,105,10.582391365739381,23345,38416.85427687226
FARM-001636,Rabi,Maize,Haryana,23.946060421451776,248.65436450321877,46.01834867917487,17.013562277571893,190.097145726283,85,3.7316862007359393,41331,368.9676420273063
FARM-001637,Rabi,Sugarcane,UP,29.89903305518048,152.29574882582136,214.83916331542684,33.48379795263452,170.3249273325734,46,5.6922682837111935,30972,9664.629529088426
FARM-001638,Rabi,Sugarcane,Punjab,5.429554131591001,1470.066791295178,68.8035304863715,40.073951856538514,140.1645534309417,48,6.604391186739166,28890,99102.28671847834
FARM-001639,Summer,Maize,Maharashtra,24.230631309948727,331.7425228968103,490.0623345399971,46.39781838003631,27.771334777914824,127,2.8292366842125807,34827,23632.50282433877
FARM-001640,Kharif,Cotton,Karnataka,45.39475317030592,194.0157252699658,305.17246686154755,34.722301150027015,184.16534946120598,157,3.5742812793731757,42158,86294.70549075457
FARM-001641,Rabi,Sugarcane,Maharashtra,21.365139578227964,548.0306996242065,475.7249621873198,11.170684866691955,122.47417902346307,82,11.082578462234245,10229,41112.47872535757
FARM-001642,Rabi,Wheat,Haryana,6.175688463005268,787.0610297416505,432.00175045876,12.994057877837434,15.105365114494184,197,19.05357204564271,45830,-6261.258741153972
FARM-001643,Rabi,Wheat,Karnataka,12.19062754698804,383.11649571720943,262.96639910444253,38.62540855478684,191.3319247070463,110,8.612271021050862,37058,44705.16989755114
FARM-001644,Summer,Rice,,13.99894953180573,337.47284436249197,181.06813894739182,18.318420578779094,181.7957117957031,122,3.195778487730185,30925,58575.795625688756
FARM-001645,Summer,Sugarcane,UP,30.674688977420665,1355.8634048512317,364.523220211192,21.672998835995877,95.684841737706,134,11.27833508231157,49767,84398.38934437025
FARM-001646,Rabi,Wheat,UP,7.1014517686762275,1299.2259247042582,229.95644362183282,47.81092855491643,102.78136189945396,198,8.301571917721928,36247,27771.620524480022
FARM-001647,Kharif,Pulses,Karnataka,36.64496486224149,545.3416065652533,253.65080794443313,18.341551279390572,192.1746103101815,40,13.783808826362833,10479,41590.051239839624
FARM-001648,Rabi,Rice,UP,0.5889312749921214,861.5197655081091,258.2691070205823,49.87483016679356,88.46921048103343,117,0.8514726585031192,12678,6152.045365797032
FARM-001649,Summer,Maize,UP,17.460482804169292,12.660193479893278,378.59975944287146,0.6720147911755625,180.39582369900367,101,16.397430850372846,48918,37381.09758315019
FARM-001650,Rabi,Pulses,MP,1.2882420352735462,684.2373870788559,313.58001782768224,21.901646271164704,36.18622251204708,116,16.04012580851778,42242,39165.76553537299
FARM-001651,Rabi,Cotton,UP,3.298536142113824,887.5922202213025,453.34916143808806,35.34149924542411,137.36790229673386,165,3.7414728405908315,35064,70400.4327458538
FARM-001652,Rabi,Pulses,Karnataka,1.7572536425953025,,448.38436446451976,22.893949993784002,135.6873746618251,14,8.753178920435978,40070,41542.06431713055
FARM-001653,Rabi,Cotton,MP,9.561453683447798,941.0919906963302,405.7815598728211,17.496439198689433,178.21954364181818,27,4.078318364473255,30316,87747.30415020908
FARM-001654,Kharif,Wheat,Punjab,46.916784921517795,639.3155729093058,97.29921035760081,6.597388878076671,9.282142118255287,75,16.348107735819738,43231,98831.1340457021
FARM-001655,Summer,Pulses,Punjab,8.335836059156634,433.21865063312396,306.794530219647,8.174339329458435,34.082419677128016,13,17.38568863294931,31395,94620.0261861573
FARM-001656,Kharif,Wheat,Haryana,31.19047981879281,123.17105247984217,208.49257640768843,37.20300661485307,95.50486148251468,15,6.8327281373846525,40005,26547.674403051038
FARM-001657,Kharif,Wheat,MP,42.09774151036664,730.4640288070306,424.4755870188342,4.7318352787550975,192.79253378833587,32,15.92331488082141,12366,80244.45736932993
FARM-001658,Rabi,Maize,Punjab,41.39688375066478,62.64389318724661,422.4144728276982,49.4032552216602,43.13754784089214,156,9.569915137368124,23765,13833.033570757405
FARM-001659,Summer,Wheat,Maharashtra,6.281892498025471,1430.0291746742907,82.59697542570078,19.01539794234341,25.08710589271075,94,13.874862496727774,11573,47826.62805297766
FARM-001660,Summer,Maize,Karnataka,11.999632362547707,26.38400035752203,468.1192752800574,10.879304798267391,84.47056559068122,175,16.733870665251818,12356,34792.69027596461
FARM-001661,Rabi,Cotton,,19.25900225042836,731.5005675293096,40.93818517622888,7.4299339693021995,78.42148859424131,69,7.151804594198352,33264,75143.5523206694
FARM-001662,Summer,Pulses,Maharashtra,48.446778454524285,367.31138455156315,463.4191326963704,21.497425970034328,117.26864075893901,151,15.778324342957248,34321,26031.011019382888
FARM-001663,Kharif,Sugarcane,Haryana,24.906156454034036,803.9114013277244,16.7067479083316,49.78801875021247,104.32963089652256,50,8.707552028479016,22477,17311.502677201337
FARM-001664,Rabi,Cotton,MP,32.76946375890184,796.7886309727168,150.40848769885406,23.260966044510205,84.23688269737224,143,11.503280092737578,46085,62481.01487547204
FARM-001665,Kharif,Pulses,UP,44.52947511623835,441.9502761201239,313.0763434954125,0.2202126341452948,176.4290679613379,77,7.538592765145065,36115,34879.06966013785
FARM-001666,Summer,Maize,UP,37.61705228399485,1415.659949464507,345.620940995695,44.597612372280416,150.18582916676775,161,13.906379202955659,15019,-8776.511464002671
FARM-001667,Rabi,Wheat,Maharashtra,36.562433542117645,736.0574150317352,158.6107042489372,8.423449244634185,15.411370699165982,66,16.240766661622978,43765,-7207.810854981444
FARM-001668,Rabi,Wheat,Karnataka,19.140974854748,323.1997487429942,64.16073118311422,25.20278321932534,38.50037054421127,17,18.92884543423666,33016,98667.64151175131
FARM-001669,Summer,Cotton,UP,34.21097662430412,609.2453838678174,425.67387235447165,33.33672003147838,168.8709361654008,113,15.257169331930234,12030,44888.867396398695
FARM-001670,Summer,Sugarcane,Karnataka,3.136380018461738,81.5452373846694,382.59695761160356,37.650340226234405,54.59825878769864,94,5.898585333352888,18722,68708.94495283996
FARM-001671,Kharif,Cotton,Karnataka,39.3490291762953,1392.2109423288953,196.51785644597663,22.882484752850868,3.0270634330016977,112,6.879223036751858,22830,70531.07873091588
FARM-001672,Rabi,Rice,Maharashtra,40.86728647094398,1385.0574520703237,196.34241419359495,40.036843396412664,128.0048746853816,92,0.550246516525108,23064,53076.33928232436
FARM-001673,Summer,Rice,Punjab,15.932624396477216,1096.8358183302864,159.2598385215413,35.636948621649644,97.84165532459797,172,10.822718603979009,17680,79516.12847473117
FARM-001674,Rabi,Sugarcane,UP,6.713040185712155,,433.01814386679933,4.612859337377994,143.13444548594435,169,6.280299460011046,39538,80315.62764375155
FARM-001675,Summer,Maize,MP,44.71143311583352,25.54994740047345,340.92074263830233,24.967844169705806,157.7519995063251,166,2.406525861909654,28945,59556.61630429275
FARM-001676,Summer,Pulses,Karnataka,31.126360551608606,1137.1150554477322,5.980255462757267,18.91993517886507,168.5092037074114,92,16.566965557051393,11339,84263.67064242408
FARM-001677,Kharif,Pulses,MP,40.0426171762579,,122.9754485213574,27.59030208486247,37.018237117588846,20,17.204504785068597,13677,23843.220692606883
FARM-001678,Rabi,Cotton,Haryana,47.54827144444558,1195.1048706027323,438.5439764942461,32.59834216785417,182.8948828687157,148,17.313102934941185,45201,32641.498536081963
FARM-001679,Kharif,Sugarcane,Karnataka,31.888693850994184,593.5818975162205,456.3931666859842,25.374762624860388,163.5521015803562,34,7.012867921090404,12539,96083.49544467483
FARM-001680,Rabi,Pulses,UP,34.22890128258528,29.27802843317451,212.31327886551648,10.132912124566268,79.31556348338809,155,11.508476452462672,28490,11757.625144299142
FARM-001681,Summer,Rice,Haryana,42.237848006625875,1396.0867133676431,426.5526006458129,45.241312873016945,11.419276963320701,56,16.528364937147035,39107,9371.491533407112
FARM-001682,Rabi,Pulses,Maharashtra,9.792503580121288,121.03092219533046,152.07961355108313,32.12420864948242,191.5105664584449,134,2.8996625072764095,15561,6577.15385385252
FARM-001683,Rabi,Cotton,UP,27.374456449888736,597.2841828630465,62.238901011054004,7.126661142128032,19.99354662626107,72,16.429577360487855,46850,591.4391289892046
FARM-001684,Summer,Maize,Maharashtra,47.17459425490992,922.318138101443,430.89827178533125,9.115020451063105,28.79222911032786,163,11.842829223786314,18371,32292.684770536223
FARM-001685,Kharif,Wheat,Maharashtra,4.408205439634443,435.2653962075266,464.09416749098335,5.137890430215963,35.14659896779162,104,6.619939753378223,47368,34109.093900591695
FARM-001686,Kharif,Maize,Karnataka,32.93266316135955,1136.4858281295014,392.20395829149055,41.60826268152991,195.3209912596684,191,18.067328622227087,19061,42960.21179861983
FARM-001687,Summer,Rice,Karnataka,3.5792662961671637,1245.2999726840455,247.78988855668726,38.66110612566625,180.32359955029543,115,12.014353769188716,21502,82818.06579170951
FARM-001688,Rabi,Pulses,Maharashtra,39.064201403731744,550.10625968234,62.17158163817249,26.573532315246773,35.983871423203915,148,16.153876842139862,137790,32851.32987499957
FARM-001689,Kharif,Maize,Karnataka,3.0875534964602473,705.294007608354,261.71315137270693,24.320079969792978,166.04121174475063,172,13.290090615186099,19388,64555.04157532673
FARM-001690,Summer,Cotton,UP,3.2948495190911657,1246.149550128722,12.371707785082787,1.0883820076734718,32.667098178031,174,18.880507388729384,14070,44703.0578089755
FARM-001691,Rabi,Cotton,Punjab,36.91358961258782,991.1533303678111,344.66029652987106,32.23779223371024,1.3405331887637484,19,13.762325331360396,36399,16374.936687447575
FARM-001692,Kharif,Wheat,MP,38.70023712428041,829.8778266079897,43.69106368253362,14.34654010646494,14.239864634117815,153,13.298699154192825,43873,90254.0937600054
