ticket_id,created_date,customer_id,priority,category,channel,agent_id,response_time_hours,resolution_time_hours,customer_satisfaction,is_escalated,is_resolved,reopen_count
TKT-0001320,2023-06-22 22:00:00,CUST-00965,Low,Feature Request,Email,AGENT-084,15.63750695544315,58.65729575954189,2,0,1.0,0
TKT-0001321,2023-06-15 18:00:00,CUST-02776,High,Technical,Email,AGENT-042,23.87015858152438,112.97726493473616,5,0,0.0,2
TKT-0001322,2024-01-20 15:00:00,CUST-01282,Low,Bug,Social,AGENT-044,25.018249929959197,112.43510617113256,1,1,1.0,3
TKT-0001323,2023-10-05 02:00:00,CUST-00292,High,Bug,Social,AGENT-066,25.27455552212489,165.47180368533515,3,1,1.0,4
TKT-0001324,2023-05-28 04:00:00,CUST-01214,Critical,Technical,Social,AGENT-007,36.002234472750686,157.9408096725645,5,0,1.0,3
TKT-0001325,2024-02-04 10:00:00,CUST-01578,High,Bug,Email,AGENT-022,36.285630976020435,120.23757907911846,3,1,0.0,4
TKT-0001326,2023-11-23 11:00:00,CUST-02141,Low,Technical,Chat,AGENT-028,9.194295567360584,27.86007655957464,4,0,1.0,4
TKT-0001327,2023-07-01 23:00:00,CUST-01222,High,Account,Chat,AGENT-065,9.671243368175068,110.19286785176367,4,1,0.0,4
TKT-0001328,2023-05-10 05:00:00,CUST-01164,Medium,Technical,Email,AGENT-046,11.308347318013924,151.18148343601564,5,1,0.0,2
TKT-0001329,2023-02-02 17:00:00,CUST-01787,Low,Account,Chat,AGENT-088,0.5281197162979794,162.23403020413704,2,0,1.0,3
TKT-0001330,2023-06-07 22:00:00,CUST-00142,Critical,Technical,Social,AGENT-085,37.281971292994925,111.15453119079591,2,0,0.0,4
,2023-03-24 06:00:00,CUST-02250,Critical,Bug,Social,AGENT-084,45.730508609903204,122.04043471017361,4,0,0.0,4
TKT-0001332,2024-02-19 09:00:00,CUST-01347,Low,Technical,Chat,AGENT-046,10.925423285348572,90.37770068160076,3,0,1.0,2
TKT-0001333,2023-12-03 03:00:00,CUST-02463,Medium,Feature Request,Chat,AGENT-022,23.8690389244908,62.82507279822155,3,0,1.0,1
TKT-0001334,2024-02-22 14:00:00,CUST-02698,Medium,Account,Phone,AGENT-016,35.8232109937491,166.090560554912,1,1,0.0,4
TKT-0001335,2023-03-20 19:00:00,CUST-01295,Low,Bug,Social,AGENT-084,31.97107836234401,132.5742242222137,1,1,1.0,2
TKT-0001336,2023-05-02 19:00:00,CUST-02681,High,Feature Request,Email,AGENT-005,35.31492297894452,99.13457915707946,3,1,0.0,4
TKT-0001337,2024-03-17 20:00:00,CUST-01386,Critical,Technical,Social,AGENT-015,13.685046342942078,105.94763930032941,2,1,0.0,4
TKT-0001338,2023-02-02 02:00:00,CUST-00595,High,Technical,Email,AGENT-055,22.29560338320639,55.527502868794286,1,0,1.0,0
TKT-0001339,2023-08-24 17:00:00,CUST-02697,Low,Billing,Phone,AGENT-031,29.076072528990586,15.861671586598886,4,1,0.0,3
TKT-0001340,2023-07-31 16:00:00,CUST-01348,Medium,Technical,Phone,AGENT-073,30.916706391285047,91.18634440995257,4,0,0.0,3
TKT-0001341,2024-01-04 03:00:00,CUST-00795,Low,Feature Request,Phone,AGENT-094,2.535952695761999,78.22485166896337,1,5,0.0,2
TKT-0001342,2023-09-29 02:00:00,CUST-02946,Low,Billing,Email,AGENT-025,47.16977899754142,127.76686687034152,1,0,0.0,3
TKT-0001343,2023-12-12 18:00:00,CUST-01490,Critical,Technical,Email,AGENT-090,20.412044999272187,,4,0,0.0,0
TKT-0001344,2023-02-09 11:00:00,CUST-01729,High,Technical,Social,AGENT-050,30.657187340824564,60.16146119371149,2,1,1.0,0
TKT-0001345,2024-04-09 07:00:00,CUST-01321,High,Feature Request,Chat,AGENT-062,24.45090796859585,50.80207155022906,2,1,1.0,1
TKT-0001346,2023-05-12 02:00:00,CUST-00071,Medium,Account,Chat,AGENT-025,41.26240071803608,29.901871661644595,2,0,0.0,1
TKT-0001347,2023-09-06 15:00:00,CUST-01051,High,Feature Request,Chat,AGENT-091,44.834026920336555,165.27955202269246,2,1,1.0,2
TKT-0001348,2024-04-20 04:00:00,CUST-01631,Medium,Technical,Email,AGENT-027,42.27732420512143,135.98246852032273,4,0,0.0,3
TKT-0001349,2023-10-18 07:00:00,CUST-02338,Low,Technical,Chat,AGENT-031,40.47498705768645,6.412317881099576,2,0,0.0,3
TKT-0001350,2023-07-01 04:00:00,CUST-02214,Medium,Account,Phone,AGENT-095,20.923241933422428,87.86799247811184,4,1,1.0,0
TKT-0001351,2023-05-12 12:00:00,CUST-02141,Medium,Feature Request,Phone,AGENT-057,9.312914634584878,4.218449008641584,3,1,0.0,2
TKT-0001352,2024-02-26 06:00:00,CUST-00725,,Feature Request,Email,AGENT-013,16.507740586539292,37.69318807372754,2,0,0.0,1
TKT-0001353,2023-03-23 02:00:00,CUST-01041,Low,Account,Social,AGENT-017,35.39370810353374,25.83015244296248,2,0,0.0,1
TKT-0001354,2023-02-06 02:00:00,CUST-00854,Medium,Feature Request,Chat,AGENT-029,12.635690077259579,84.62901483351564,4,0,1.0,3
TKT-0001355,2023-11-20 13:00:00,CUST-02758,Low,Feature Request,Email,AGENT-085,1.3295564157598125,51.254309767291936,1,0,1.0,2
TKT-0001356,2023-11-30 08:00:00,CUST-02902,Low,Bug,Chat,AGENT-088,15.69084227847218,24.62894624274685,1,1,1.0,2
,2023-06-09 18:00:00,CUST-01905,High,Feature Request,Chat,AGENT-057,2.7820600437976832,46.91720943579048,4,1,0.0,0
TKT-0001358,2024-05-04 12:00:00,CUST-00310,Critical,Technical,Phone,AGENT-096,19.89288374748358,56.576717647324415,3,1,1.0,1
TKT-0001359,2024-01-28 23:00:00,CUST-02021,Medium,Feature Request,social,AGENT-059,47.08263745349817,135.02443873181934,3,1,0.0,4
TKT-0001360,2023-11-22 04:00:00,CUST-02210,Critical,Bug,Chat,AGENT-048,7.801717201565763,38.10739831292027,4,0,0.0,2
TKT-0001361,2023-06-27 17:00:00,CUST-02704,Low,Bug,Email,AGENT-004,5.7866677294435025,167.33402810494803,2,0,0.0,1
TKT-0001362,2023-05-04 04:00:00,CUST-01554,,Feature Request,Email,AGENT-095,1.2483411791076602,20.34744995767397,5,0,0.0,4
TKT-0001363,2023-08-02 06:00:00,CUST-00312,Low,Billing,Chat,AGENT-083,33.10540077157036,8.057266469182045,5,1,1.0,2
,2023-07-03 04:00:00,CUST-01331,Critical,Billing,Phone,AGENT-040,5.431687145020284,52.710081363844175,1,1,0.0,4
,2023-09-16 15:00:00,CUST-00490,Medium,Technical,Phone,AGENT-025,33.23903188226299,110.24353979233895,3,0,0.0,2
TKT-0001366,2024-04-18 03:00:00,CUST-01395,High,Feature Request,Social,AGENT-041,10.604996385901476,110.51640579913133,2,1,0.0,0
TKT-0001367,2023-12-30 18:00:00,CUST-00528,Medium,Technical,Phone,AGENT-100,23.350973554763232,24.211321770686922,3,0,1.0,2
TKT-0001368,2023-06-27 19:00:00,CUST-00524,Medium,Account,Phone,AGENT-048,10.457061309900602,15.494464351882707,2,1,0.0,4
TKT-0001369,2024-03-06 08:00:00,CUST-01644,High,Feature Request,Email,AGENT-029,9.084132531600869,64.96645875043403,5,0,1.0,4
TKT-0001370,2023-02-13 00:00:00,CUST-00027,High,Account,Chat,AGENT-009,24.031918790529218,57.00934787837492,5,0,0.0,2
TKT-0001371,2024-05-14 20:00:00,CUST-02251,Medium,Account,Email,AGENT-043,23.57751750631339,29.2825863881468,5,0,1.0,0
TKT-0001372,2024-03-17 06:00:00,CUST-02912,Medium,Feature Request,Social,AGENT-023,18.325808414699814,58.57122464069914,2,0,1.0,1
TKT-0001373,2023-11-30 14:00:00,CUST-02220,Critical,Technical,Chat,AGENT-062,23.10755355257485,93.72640669648375,2,0,1.0,0
TKT-0001374,2023-01-02 14:00:00,CUST-01861,High,Bug,Social,AGENT-072,6.876429442909345,130.8389596450698,4,0,1.0,0
TKT-0001375,2024-03-20 05:00:00,CUST-00021,High,Account,Email,AGENT-098,25.365552762952497,70.87152905477296,5,1,0.0,0
TKT-0001376,2023-09-22 05:00:00,CUST-02677,Critical,Billing,Email,AGENT-058,28.32764065938474,98.39002937218082,4,1,1.0,0
TKT-0001377,2023-06-13 20:00:00,CUST-00809,High,Account,Email,AGENT-066,39.22881263065781,102.6571029335883,2,1,,4
TKT-0001378,2024-02-02 19:00:00,CUST-00880,High,Feature Request,Email,AGENT-070,12.137917269728021,41.43803776674662,2,0,1.0,2
TKT-0001379,2024-05-14 02:00:00,CUST-00844,Medium,Billing,Social,AGENT-072,11.781179442739242,62.811898210039644,1,0,0.0,1
TKT-0001380,2023-02-18 23:00:00,CUST-01795,Critical,Feature Request,Phone,AGENT-098,13.262212567378112,144.14383805999796,5,0,1.0,4
TKT-0001381,2023-03-07 12:00:00,CUST-01166,High,Feature Request,Chat,AGENT-016,7.927915405795703,54.616798680867134,5,0,1.0,2
TKT-0001382,2023-07-24 14:00:00,CUST-01943,Critical,Feature Request,Chat,AGENT-017,7.397408700954916,129.13264196040504,5,0,0.0,0
TKT-0001383,2023-02-01 02:00:00,CUST-00325,Low,Account,Phone,AGENT-014,30.429105957761895,122.61702855392497,1,0,1.0,4
TKT-0001384,2023-03-05 18:00:00,CUST-02627,Low,Feature Request,Chat,AGENT-046,33.25743647242679,29.010722421012122,2,0,1.0,0
TKT-0001385,2023-05-20 19:00:00,CUST-01165,Medium,Account,Email,AGENT-022,41.93204843027742,137.76429403872152,1,1,1.0,4
TKT-0001386,2023-05-25 02:00:00,CUST-02045,Low,Technical,Email,AGENT-064,11.245381396378553,42.23754870224428,2,1,0.0,0
TKT-0001387,2023-06-23 21:00:00,CUST-00314,Medium,Bug,Phone,AGENT-001,4.713142967256385,110.24289272223334,2,0,0.0,3
TKT-0001388,2023-11-19 16:00:00,CUST-00841,Critical,Technical,Email,AGENT-032,28.32310169039027,147.1663834226063,4,1,1.0,1
TKT-0001389,2024-04-23 11:00:00,CUST-02227,Critical,Account,Email,AGENT-017,16.201858858511564,158.51533877353444,3,0,0.0,0
TKT-0001390,2024-04-08 01:00:00,CUST-00636,High,Technical,Chat,AGENT-073,36.282975583651954,107.19747754544645,4,1,0.0,2
TKT-0001391,2023-05-17 05:00:00,CUST-00578,Medium,Bug,Phone,AGENT-062,0.3863674356199276,165.88885968773138,1,1,0.0,0
TKT-0001392,2023-07-25 10:00:00,CUST-00427,Low,Bug,Social,AGENT-088,27.496383942170237,122.23556435336187,4,0,0.0,1
TKT-0001393,2023-04-12 06:00:00,CUST-01847,Medium,Billing,Social,AGENT-051,41.689103668197205,118.02128918135143,3,1,0.0,1
TKT-0001394,2023-03-08 16:00:00,CUST-02877,Medium,Technical,Phone,AGENT-017,7.204371841427884,54.721176093266784,3,1,0.0,2
TKT-0001395,2024-05-15 22:00:00,CUST-02424,Medium,Technical,Social,AGENT-061,29.148850095472838,19.194536222960593,1,1,1.0,1
TKT-0001396,2023-05-11 05:00:00,CUST-02524,Critical,Feature Request,Chat,AGENT-049,28.336657557840077,91.8334304598498,4,0,1.0,1
TKT-0001397,2024-04-07 05:00:00,CUST-02718,,Technical,Phone,AGENT-047,46.23774366047668,64.67989757524427,1,1,0.0,1
TKT-0001398,2023-06-01 19:00:00,CUST-02109,High,Account,Social,AGENT-079,0.5354644313690304,128.4804331842149,1,0,0.0,0
TKT-0001399,2023-02-01 20:00:00,CUST-01004,High,Technical,Phone,AGENT-038,29.281798327836068,,1,0,1.0,3
TKT-0001400,2024-03-30 03:00:00,CUST-02155,Critical,Technical,Email,AGENT-072,37.088344687578854,60.21271679773015,3,1,0.0,0
TKT-0001401,2023-06-12 06:00:00,CUST-01571,Medium,Account,Chat,AGENT-073,41.43089015859183,81.78467839011104,5,1,1.0,4
TKT-0001402,2024-03-24 11:00:00,CUST-02139,Medium,Technical,Email,AGENT-006,18.497953382336547,38.691769932559644,3,1,1.0,3
TKT-0001403,2023-08-22 10:00:00,CUST-02666,High,Account,Phone,AGENT-015,24.234001236102365,,2,5,0.0,1
TKT-0001404,2023-04-08 10:00:00,CUST-00609,Critical,Feature Request,Social,AGENT-081,31.08079989707072,53.775075297094055,3,1,0.0,1
TKT-0001405,2023-09-06 08:00:00,CUST-00500,Critical,Bug,Social,AGENT-077,35.1616690994689,30.42217590211486,3,0,1.0,3
TKT-0001406,2023-04-01 00:00:00,CUST-02782,Medium,Technical,Chat,AGENT-042,26.122643341105658,62.585523885174915,1,0,1.0,3
TKT-0001407,2023-01-08 06:00:00,CUST-01591,Low,Feature Request,Social,AGENT-060,22.082572408793055,160.62401695969157,20,0,0.0,4
TKT-0001408,2023-12-25 11:00:00,CUST-02670,High,Account,Phone,AGENT-013,38.85491303593153,120.02298333285458,1,1,0.0,3
TKT-0001409,2023-09-17 12:00:00,CUST-01920,High,Billing,Social,AGENT-100,9.152177993159949,133.94463921037743,2,0,1.0,2
TKT-0001410,2023-06-15 12:00:00,CUST-00365,Critical,Account,Phone,AGENT-016,28.59116658246267,162.78672965407927,1,1,0.0,4
TKT-0001411,2023-06-29 02:00:00,CUST-00510,Critical,Bug,Social,AGENT-037,45.7158005567431,15.376469537484645,2,0,1.0,2
TKT-0001412,2023-02-20 23:00:00,CUST-01956,Medium,Account,Phone,AGENT-065,17.442440777592015,124.88160239260336,1,1,0.0,4
,2023-04-07 03:00:00,CUST-02151,Medium,Feature Request,Phone,AGENT-052,34.41853598406261,33.888553101175496,2,1,1.0,1
TKT-0001414,2023-03-17 00:00:00,CUST-00384,High,Account,Chat,AGENT-079,27.20425024442666,128.05507767043085,2,0,1.0,0
TKT-0001415,2023-04-12 04:00:00,CUST-01847,Critical,Billing,Social,AGENT-083,38.29541443637179,109.13930915738435,1,1,1.0,2
TKT-0001416,2024-03-01 08:00:00,CUST-01038,,Account,Social,AGENT-044,15.991419382165386,34.09800997773578,1,1,1.0,0
TKT-0001417,2023-08-29 00:00:00,CUST-01479,Low,Bug,Chat,AGENT-078,16.985279522023603,83.91255717995855,1,0,1.0,0
TKT-0001418,2023-10-12 20:00:00,CUST-00288,Low,Account,Email,AGENT-074,21.007289096597347,63.55451888218508,5,1,0.0,3
TKT-0001419,2024-01-01 15:00:00,CUST-00879,Critical,Technical,Social,AGENT-025,33.448244285304845,64.9480101974743,1,0,0.0,0
TKT-0001420,2024-02-19 03:00:00,CUST-02478,Low,Feature Request,Social,AGENT-092,40.43609700118104,117.8464119739678,4,1,1.0,1
TKT-0001421,2023-11-07 18:00:00,CUST-00021,Medium,Bug,Chat,AGENT-097,41.922815710941336,96.43266851420623,2,1,0.0,4
TKT-0001422,2024-04-28 15:00:00,CUST-02444,Low,Bug,Social,AGENT-026,30.233131516674113,157.7434335809684,3,0,1.0,3
TKT-0001423,2023-08-02 15:00:00,CUST-01547,Critical,Bug,Social,AGENT-013,12.515445345734072,38.45079495431742,5,1,0.0,1
TKT-0001424,2023-12-25 21:00:00,CUST-00324,Low,Technical,Phone,AGENT-048,43.690169931018644,80.03782217009423,2,1,0.0,0
,2023-04-17 00:00:00,CUST-01808,Low,Bug,Social,AGENT-009,41.8378350064903,31.893763252485556,5,0,1.0,4
TKT-0001426,2024-02-21 08:00:00,CUST-01641,Low,Bug,Social,AGENT-087,23.79129253115761,43.282075219829004,5,0,0.0,0
TKT-0001427,2023-10-05 17:00:00,CUST-01386,Low,Account,Email,AGENT-068,16.00897732530611,111.53980031555089,3,1,1.0,3
TKT-0001428,2024-03-02 20:00:00,CUST-00023,High,Account,Email,AGENT-082,31.296375166765337,128.91395123688997,4,1,1.0,0
TKT-0001429,2023-01-28 09:00:00,CUST-02118,Low,Account,Chat,AGENT-099,29.579410788064443,160.49108714548785,3,1,0.0,1
TKT-0001430,2023-11-07 23:00:00,CUST-01958,Medium,Technical,Social,AGENT-042,4.545900183191371,14.567079496842705,4,0,0.0,4
TKT-0001431,2023-06-19 05:00:00,CUST-00227,High,Billing,Phone,AGENT-041,2.9079890092297696,59.14717846135906,25,1,0.0,3
TKT-0001432,2023-11-23 21:00:00,CUST-01921,Critical,Technical,Phone,AGENT-064,0.6111806775107347,20.431512496211703,2,0,1.0,3
TKT-0001433,2023-02-24 18:00:00,CUST-00755,Critical,Feature Request,Chat,AGENT-066,34.13725645061962,157.21063711087152,3,1,1.0,1
TKT-0001434,2023-01-01 10:00:00,CUST-01175,Critical,Bug,Phone,AGENT-077,38.068387804942006,52.08074378725343,5,1,0.0,3
TKT-0001435,2024-05-12 01:00:00,CUST-02122,High,Feature Request,Chat,AGENT-086,28.851043254472216,97.98133576729761,3,1,1.0,1
TKT-0001436,2023-06-30 05:00:00,CUST-01004,Low,Bug,Chat,AGENT-030,13.739287386838843,99.36750901771082,3,1,1.0,0
TKT-0001437,2024-01-03 18:00:00,CUST-02697,Low,Bug,Phone,AGENT-014,12.870559516979673,81.73735931953739,3,0,1.0,3
TKT-0001438,2023-12-03 15:00:00,CUST-01651,High,Feature Request,Chat,AGENT-001,5.6137928327023925,21.570434327735462,1,1,1.0,1
TKT-0001439,2024-03-24 11:00:00,CUST-00108,,Billing,Email,AGENT-064,20.820921196234487,105.06846028349875,1,1,0.0,0
TKT-0001440,2023-04-20 00:00:00,CUST-01449,Low,Technical,Email,AGENT-008,8.841142156243041,96.2859685119357,1,0,1.0,2
TKT-0001441,2023-02-12 17:00:00,CUST-02439,Medium,Bug,Chat,AGENT-019,21.669190628934118,120.71359574395267,5,1,1.0,3
TKT-0001442,2023-08-13 23:00:00,CUST-02723,High,Technical,Social,AGENT-023,39.588193510631555,165.14132719575792,1,1,1.0,4
TKT-0001443,2023-03-26 03:00:00,CUST-01577,High,Bug,Email,AGENT-060,29.702466037014908,127.05000045461232,3,0,1.0,0
TKT-0001444,2023-05-16 15:00:00,CUST-02094,Low,Technical,Chat,AGENT-030,11.286342021980397,63.35904438310079,3,0,0.0,4
TKT-0001445,2023-12-15 04:00:00,CUST-00877,Critical,Account,Social,AGENT-075,15.81326373898686,102.26136078739768,1,1,1.0,2
TKT-0001446,2024-01-20 20:00:00,CUST-02932,Critical,Technical,Social,AGENT-035,1.6409022944825438,62.349467121125556,3,0,1.0,0
TKT-0001447,2023-09-20 03:00:00,CUST-02627,Medium,Bug,Chat,AGENT-045,24.985619236994467,67.1035946994448,5,1,0.0,3
TKT-0001448,2023-05-27 19:00:00,CUST-02594,Critical,Account,Phone,AGENT-072,22.41218911219783,70.6508562451962,2,1,1.0,1
TKT-0001449,2023-05-07 21:00:00,CUST-00300,High,Technical,Phone,AGENT-081,27.307377532517304,79.17746787123913,3,1,0.0,3
TKT-0001450,2023-07-24 07:00:00,CUST-01634,Critical,Technical,Phone,AGENT-031,42.10765721678855,89.65641167975448,4,1,0.0,4
TKT-0001451,2023-01-07 23:00:00,CUST-02729,High,Account,Phone,AGENT-079,5.016501433985082,15.627392897261338,1,0,1.0,1
TKT-0001452,2024-04-01 17:00:00,CUST-02137,Low,Billing,Social,AGENT-058,17.748068627557082,36.18558936165589,4,0,0.0,2
TKT-0001453,2023-03-17 18:00:00,CUST-01278,Critical,Technical,Phone,AGENT-002,47.39632202376299,144.0925225995125,3,0,0.0,4
TKT-0001454,2024-05-06 21:00:00,CUST-01655,Critical,Bug,Chat,AGENT-045,21.04168252592048,39.11798084499514,4,0,1.0,3
TKT-0001455,2023-10-01 14:00:00,CUST-02705,Medium,Account,Social,AGENT-067,38.53836512167353,129.4161531747502,3,0,1.0,1
TKT-0001456,2023-08-18 03:00:00,CUST-01540,Medium,Feature Request,Phone,AGENT-045,4.686544584651266,,2,1,1.0,3
TKT-0001457,2023-05-11 02:00:00,CUST-00071,Critical,Technical,Social,AGENT-072,26.92294190911887,121.81496802043621,3,0,1.0,2
TKT-0001458,2023-01-30 01:00:00,CUST-00007,Low,Feature Request,Chat,AGENT-038,30.248805218641408,138.8363931875815,1,0,1.0,2
TKT-0001459,2023-04-14 09:00:00,CUST-00899,Low,Billing,Social,AGENT-044,39.101950569425604,42.90749779486059,4,1,0.0,2
TKT-0001460,2023-09-06 18:00:00,CUST-01674,High,Feature Request,Chat,AGENT-028,11.067681631965021,167.4462861411779,1,0,1.0,1
TKT-0001461,2023-12-11 22:00:00,CUST-02462,High,Bug,Email,AGENT-084,25.096200139360825,61.31357913442938,3,1,0.0,4
TKT-0001462,2023-08-17 13:00:00,CUST-02104,Critical,Bug,Phone,AGENT-072,18.576801714719473,71.40723761821307,3,1,0.0,3
TKT-0001463,2023-07-11 04:00:00,CUST-00323,Critical,Billing,Social,AGENT-034,32.29155619347252,119.74585752216564,2,0,0.0,3
TKT-0001464,2023-09-07 11:00:00,CUST-02068,Critical,Technical,Email,AGENT-064,15.717910606549106,54.03477742996718,2,0,1.0,4
TKT-0001465,2024-03-13 23:00:00,CUST-01301,High,Bug,Phone,AGENT-090,24.12869360725324,,5,1,0.0,2
TKT-0001466,2023-04-22 15:00:00,CUST-02736,,Billing,Email,AGENT-058,11.170883897617705,80.34398668163344,2,0,1.0,1
TKT-0001467,2023-09-07 15:00:00,CUST-01682,High,Feature Request,Chat,AGENT-056,42.84594226293078,164.87981188570282,1,1,0.0,4
TKT-0001468,2024-02-19 11:00:00,CUST-00588,High,Billing,Phone,AGENT-006,37.51489833917864,140.6901327581539,5,1,0.0,3
TKT-0001469,2023-02-08 17:00:00,CUST-00779,High,Bug,Social,AGENT-011,5.217585640913494,8.030527987317392,2,0,1.0,2
TKT-0001470,2023-11-30 16:00:00,CUST-00613,Critical,Technical,Social,AGENT-030,18.28277404307654,84.02567943537473,1,0,0.0,1
TKT-0001471,2023-11-10 02:00:00,CUST-02144,Low,Technical,Chat,AGENT-086,2.559104061097525,62.96038451929083,2,0,1.0,0
TKT-0001472,2024-04-29 07:00:00,CUST-01042,High,Bug,Social,AGENT-016,31.79854002999292,108.54037814064887,4,1,0.0,3
TKT-0001473,2024-05-04 13:00:00,CUST-00615,Low,Technical,Phone,AGENT-039,17.271958946586075,60.78114909189131,2,0,1.0,4
TKT-0001474,2023-04-08 09:00:00,CUST-00592,Medium,Bug,Email,AGENT-031,44.340610374184166,17.153796309292122,5,0,0.0,0
TKT-0001475,2023-08-14 05:00:00,CUST-00761,Medium,Feature Request,Email,AGENT-074,45.06872299811983,108.54753306179612,5,0,1.0,0
TKT-0001476,2024-03-29 10:00:00,CUST-01509,Medium,Billing,Chat,AGENT-027,18.235393906553952,115.49418777983325,1,0,0.0,3
TKT-0001477,2023-11-02 19:00:00,CUST-01389,Low,Feature Request,Phone,AGENT-050,20.802396872004593,76.74872267898307,5,1,1.0,4
TKT-0001478,2023-08-13 08:00:00,CUST-01131,Critical,Feature Request,Chat,AGENT-081,4.963005768922141,166.43332279136084,5,1,0.0,3
TKT-0001479,2023-12-06 11:00:00,CUST-02069,,Billing,Social,AGENT-027,20.24027977513856,57.39766174637117,5,1,1.0,0
TKT-0001480,2023-07-06 23:00:00,CUST-00104,Critical,Bug,Phone,AGENT-055,8.73941485010168,,5,1,1.0,3
TKT-0001481,2023-05-10 06:00:00,CUST-00454,High,Feature Request,Email,AGENT-011,41.597063826689705,27.776202986896294,5,1,0.0,0
TKT-0001482,2023-10-21 01:00:00,CUST-01760,Low,Feature Request,Social,AGENT-043,47.243200533056964,157.7722462706616,1,0,1.0,0
TKT-0001483,2023-08-23 20:00:00,CUST-02242,Medium,Billing,Social,AGENT-092,43.65922418667628,91.87835355794948,5,1,1.0,4
TKT-0001484,2024-01-17 00:00:00,CUST-00748,Low,Bug,Social,AGENT-039,37.76171732667913,84.54186398817181,3,0,0.0,3
TKT-0001485,2023-03-25 13:00:00,CUST-01507,High,Account,Phone,AGENT-005,14.552475239433663,163.2484160170198,1,0,1.0,2
TKT-0001486,2023-04-17 02:00:00,CUST-01785,Critical,Billing,Email,AGENT-006,45.39497938842011,120.73241489492334,4,1,1.0,3
TKT-0001487,2023-06-24 10:00:00,CUST-01177,High,Account,Chat,AGENT-017,7.7397214451440135,4.823813647293704,4,0,1.0,3
TKT-0001488,2023-03-25 19:00:00,CUST-01203,Low,Billing,Social,AGENT-062,3.712430471877319,4.704030496762914,5,0,1.0,0
TKT-0001489,2023-12-27 23:00:00,CUST-02665,Low,Technical,Email,AGENT-082,2.709272151374142,52.343014507726195,1,0,0.0,0
TKT-0001490,2023-05-22 04:00:00,CUST-02326,Low,Feature Request,Social,AGENT-043,37.42667341822598,160.24118574109843,5,1,0.0,3
TKT-0001491,2023-05-18 09:00:00,CUST-02225,Critical,Billing,Social,AGENT-057,43.2289905214399,136.85948140250122,5,1,0.0,2
TKT-0001492,2023-01-01 06:00:00,CUST-00691,Low,Account,Social,AGENT-074,0.03553065064269134,83.77794648213663,3,0,1.0,0
TKT-0001493,2023-12-03 10:00:00,CUST-02066,Critical,Feature Request,Phone,AGENT-016,14.984763071232502,40.70533701399547,2,1,1.0,4
TKT-0001494,2023-08-26 02:00:00,CUST-01377,Low,Account,Email,AGENT-029,2.577378831814702,159.57861311240498,5,1,,4
TKT-0001495,2023-06-07 01:00:00,CUST-01609,High,Billing,Chat,AGENT-056,17.544881615212084,139.17624965463366,3,1,0.0,0
TKT-0001496,2024-04-15 06:00:00,CUST-00402,Medium,Technical,Phone,AGENT-050,37.59753799931607,43.10092264031649,2,1,0.0,1
TKT-0001497,2024-02-06 01:00:00,CUST-01692,Critical,Technical,Social,AGENT-039,32.75197520650078,9.812806987022368,3,0,0.0,1
TKT-0001498,2024-02-21 03:00:00,CUST-02677,High,Technical,Phone,AGENT-015,33.047043533405756,41.01566323453903,3,0,1.0,0
TKT-0001499,2023-11-09 17:00:00,CUST-01376,Critical,Feature Request,Email,AGENT-075,12.518725441826449,164.62146099764647,5,0,0.0,1
TKT-0001500,2023-04-16 15:00:00,CUST-01565,Critical,Feature Request,Chat,AGENT-011,4.075877154612009,120.29740734936509,5,1,0.0,1
TKT-0001501,2023-07-11 09:00:00,CUST-02363,Critical,Bug,Social,AGENT-031,13.516349118072812,118.41889455479927,3,1,1.0,1
TKT-0001502,2023-08-12 13:00:00,CUST-01131,Critical,Bug,Email,AGENT-092,5.703952383839898,34.327570599713304,4,1,0.0,4
TKT-0001503,2024-04-26 07:00:00,CUST-02690,Low,Technical,Phone,AGENT-088,6.965340937622248,,3,1,1.0,0
TKT-0001504,2023-09-05 05:00:00,CUST-03000,Low,Technical,Email,AGENT-004,32.284708025116174,31.337337678491316,3,1,1.0,4
TKT-0001505,2023-03-09 12:00:00,CUST-01414,Critical,Technical,Social,AGENT-097,9.150722277808093,11.511219324073064,3,1,1.0,2
TKT-0001506,2023-04-09 23:00:00,CUST-02988,High,Feature Request,Email,AGENT-079,15.597990778981838,160.27376846163958,2,0,0.0,4
TKT-0001507,2024-04-03 02:00:00,CUST-02293,Medium,Account,Email,AGENT-048,4.59881120617203,151.38057342092,2,0,0.0,4
TKT-0001508,2023-09-12 15:00:00,CUST-00388,Medium,Bug,Chat,AGENT-081,43.368555352280396,99.07825529900241,1,0,1.0,0
TKT-0001509,2023-11-28 14:00:00,CUST-02437,High,Bug,Email,AGENT-029,10.182265293897395,20.26687172281531,5,1,0.0,2
TKT-0001510,2023-10-10 06:00:00,CUST-01833,Medium,Account,Chat,AGENT-016,35.28248156177182,127.05260335988952,5,1,1.0,3
TKT-0001511,2024-02-14 00:00:00,CUST-00304,Critical,Feature Request,Social,AGENT-048,14.610869518886597,109.75010869940905,3,1,0.0,4
,2024-03-09 04:00:00,CUST-00525,Critical,Feature Request,Email,AGENT-020,33.2110754765736,73.39700237916487,1,0,1.0,2
TKT-0001513,2023-07-06 19:00:00,CUST-01540,Critical,Bug,Social,AGENT-068,35.181130172996205,64.47521793214784,2,0,0.0,0
TKT-0001514,2023-10-03 02:00:00,CUST-01759,Medium,Billing,Social,AGENT-016,4.135202975345898,159.3848837639949,3,1,0.0,4
