transaction_id,timestamp,user_id,crypto,transaction_type,amount_crypto,amount_usd,fee_usd,wallet_balance,gas_price_gwei,is_successful,network
TX-00003147,2023-09-17 08:00:00,USER-02488,BTC,Stake,5.348415785332234,52661.43683038887,3.3245894809348604,473375.9787298186,59.79258697353947,1,Solana
TX-00003148,,USER-01365,BTC,Transfer,0.9601599142280376,41313.02170901182,35.21545907374875,78990.7351621899,183.11049523681584,1,Polygon
TX-00003149,2023-02-17 08:00:00,USER-02391,DOT,Stake,0.15428716843175078,66213.77435757798,95.46630513500122,307655.7439964394,150.1295874694828,1,Solana
TX-00003150,2022-06-28 21:00:00,USER-03074,ADA,Swap,8.098463907256198,21090.567116738854,4.371766433046546,200048.87838458663,114.24201427112125,0,Ethereum
TX-00003151,2021-07-03 11:00:00,USER-01273,DOT,Buy,6.494882156108653,55527.94535477885,76.41322202212194,73582.51081853572,97.42851167778794,1,Polygon
TX-00003152,2023-03-30 03:00:00,USER-04113,ADA,Transfer,1.4385978287989811,17598.75536819818,92.66188547568652,489632.0050114334,111.17657392225325,1,Ethereum
TX-00003153,2023-04-18 12:00:00,USER-03894,BTC,Swap,8.032865675624391,1168.2955346787446,77.0686145504868,49277.52574291522,100.7422934718582,1,Solana
TX-00003154,2022-12-17 07:00:00,USER-04516,SOL,Swap,2.131186155988013,31214.95730676352,99.8754796585945,217031.84530097575,30.28284774263995,1,BSC
TX-00003155,2022-08-31 07:00:00,USER-04248,BTC,Swap,6.833086724793219,88183.05469398884,84.87986030176361,339404.86365690135,14.994333802399687,1,Polygon
,2021-11-26 16:00:00,USER-02761,SOL,Buy,0.03479148966425291,74405.2769424225,94.73150286763325,429654.7625775605,69.28590878733507,0,Polygon
TX-00003157,2021-10-04 23:00:00,USER-04028,SOL,Transfer,4.172967614386117,31886.018476460336,68.88005667495123,109459.91097877172,,1,Solana
TX-00003158,2022-11-27 09:00:00,USER-03054,DOT,Swap,2.975570046933479,35030.00645633371,45.76230099923377,92838.84783509611,74.2921112898318,1,Ethereum
TX-00003159,2021-10-09 09:00:00,USER-02147,BTC,Stake,8.97534878933841,17865.294687374073,97.11398867984722,20437.478080798264,25.102675051707394,0,BSC
,2021-08-05 19:00:00,USER-01570,BTC,Buy,2.8567405459388735,88192.44679704742,71.80017299508958,251937.1360970929,103.09593678834193,0,Polygon
TX-00003161,2021-12-24 09:00:00,USER-02969,DOT,Sell,8.278001365776515,14385.354948177894,12.722741248361663,158026.98148647582,87.70106798626544,1,Ethereum
TX-00003162,2023-12-03 10:00:00,USER-02323,DOT,Sell,3.711005276447133,84050.7905473651,41.537786620898665,467972.9408009166,59.757527873213654,0,BSC
TX-00003163,2024-02-02 12:00:00,USER-01326,SOL,Buy,2.1076452370150416,56832.21379526643,0.9324395475112116,461469.91756170435,175.46304171424222,1,Ethereum
TX-00003164,2022-12-17 01:00:00,USER-01473,ETH,Buy,1.5308598017190564,8304.923663928908,39.635401641351784,400281.4888837375,148.814460737653,0,Ethereum
TX-00003165,2022-12-08 04:00:00,USER-04949,ETH,Sell,5.515273051701738,65429.663331681586,19.556102352974218,75139.07716322216,193.83682133734123,0,Ethereum
TX-00003166,2023-10-14 19:00:00,USER-02159,MATIC,Transfer,3.998835126599343,3091.399114174744,73.76669897338667,261224.13113382514,171.13293346731405,0,Solana
TX-00003167,2021-12-31 16:00:00,USER-00851,ADA,Sell,6.653496412609537,20861.437343945454,44.81441319343193,160000.25653447426,22.932866759843094,0,Ethereum
TX-00003168,2024-04-11 23:00:00,USER-00020,ADA,Stake,9.038523374880059,59369.51820159623,62.91997008048833,407886.8651461165,120.06837728661151,1,Solana
TX-00003169,2023-10-08 01:00:00,USER-02711,ADA,Sell,7.411826098218808,11441.274336718536,29.75455526145191,432119.00355460687,190.6924873964139,1,Solana
TX-00003170,2023-02-07 21:00:00,USER-01809,MATIC,Buy,5.940957507459255,8633.750728109122,15.112023479891372,363860.8131620564,99.72304921051278,1,BSC
TX-00003171,2022-11-17 02:00:00,USER-02861,DOT,Buy,8.716109456081002,70442.58275560028,16.779770032702434,419899.72537725704,146.27413075092352,1,
TX-00003172,2023-06-01 00:00:00,USER-04455,DOT,Sell,4.413893761600819,59971.734278980286,34.7909145711427,224936.83066371645,185.62950890412807,0,BSC
TX-00003173,2023-01-18 22:00:00,USER-00907,BTC,Transfer,2.8190467465278672,15591.600803550296,20.99593571832175,323302.5916829279,176.49528176916658,1,Polygon
TX-00003174,2023-05-08 00:00:00,USER-04697,BTC,Buy,5.930353027477023,90254.89512836405,7.1640166918652906,303690.7555740271,77.71430184545363,1,Solana
TX-00003175,2024-01-30 15:00:00,USER-00880,SOL,Transfer,8.10450284004834,31314.346462837388,9.80908441245339,265126.7963259814,57.23207729085785,0,BSC
TX-00003176,2023-12-14 02:00:00,USER-03463,MATIC,Sell,1.7525294099326303,57979.67525756883,81.44644219947409,2850.816603288675,20.1420462253408,1,Polygon
TX-00003177,2022-02-21 14:00:00,USER-03876,ETH,Swap,0.2485211124341998,73218.10200732375,43.36180817616024,16156.323803881933,68.45614286638377,0,BSC
TX-00003178,2023-05-07 13:00:00,USER-02847,ETH,Buy,7.339898314453951,67471.83238617459,32.40998476567163,147542.9487019626,193.15037925629025,0,Polygon
TX-00003179,2021-04-28 22:00:00,USER-04903,ADA,Stake,0.9077240432324403,17704.117478414108,57.14307248904208,9035.192090194321,38.87851563810023,1,Solana
TX-00003180,2021-11-08 03:00:00,USER-01949,BTC,Sell,7.863607288266722,44485.52999457643,41.853598570420395,95150.69863229508,135.44899665715744,1,Polygon
TX-00003181,2024-01-18 11:00:00,USER-03592,ETH,Buy,9.737214530999434,53592.194674682985,66.34275813601792,132331.59788986875,157.46172995797468,1,Ethereum
TX-00003182,2022-12-12 10:00:00,USER-04835,MATIC,Buy,9.529074833579749,877.7521992597044,58.163310366889036,396617.9380370072,131.56636282545287,1,Solana
TX-00003183,2023-02-26 01:00:00,USER-00048,SOL,Buy,3.2040623042786347,17837.903975554644,45.26780727003091,32511.987539980357,145.03639909901142,1,Polygon
TX-00003184,2022-11-22 01:00:00,USER-02832,ADA,Stake,9.905511160846975,90173.7190813241,68.33375720935186,358608.58094631555,60.22145663134148,1,BSC
TX-00003185,2022-03-16 07:00:00,USER-03549,SOL,Transfer,7.017321983165357,76612.67253461538,45.59590038623828,355454.94065837434,185.95807339874332,0,Ethereum
TX-00003186,2023-09-09 06:00:00,USER-04206,MATIC,Buy,3.0132144838168884,,50.85986457979119,56897.238752125435,23.56759751752939,1,Polygon
TX-00003187,2021-03-30 23:00:00,USER-04887,SOL,Swap,5.570625499995405,94536.2321525411,51.38449506295662,314902.6370862821,93.19555681954618,0,Solana
TX-00003188,2022-08-01 00:00:00,USER-00793,SOL,Swap,2.4493520747607005,564.1525242891539,45.24550217501298,53807.66400189213,40.42805057596696,1,Solana
TX-00003189,2021-02-18 08:00:00,USER-00958,DOT,Transfer,8.899917745994843,20989.660210551785,6.612022469267778,470021.4153675949,43.8955389381808,1,Solana
TX-00003190,2022-09-10 05:00:00,USER-01073,ADA,Stake,5.37797896921285,95252.05906013229,13.409628956179667,78428.43998132087,133.91724320227766,1,Polygon
TX-00003191,2023-04-27 01:00:00,USER-00053,DOT,Sell,3.117446830053057,65145.45592436591,88.41317696826746,163930.38501495417,134.80708146038958,1,Solana
TX-00003192,2021-04-26 10:00:00,USER-04027,ETH,Sell,8.76814310707275,57903.508564736156,5.328157861603178,101201.37248397825,24.212051787324825,1,BSC
TX-00003193,2021-02-04 06:00:00,USER-03233,ETH,Swap,8.936919515992928,35459.73222043233,89.0365084826605,461201.37332649395,8.23709752031664,0,Polygon
TX-00003194,2023-11-16 16:00:00,USER-00888,DOT,Swap,3.1345658365067797,28886.016615565877,93.67616205217487,414788.2567810585,150.82917168133304,1,Polygon
TX-00003195,2022-05-09 17:00:00,USER-00458,BTC,Sell,8.18278886831039,23369.1446663167,38.368791546333846,309535.50260517537,150.90340390324735,1,Ethereum
,2021-12-17 01:00:00,USER-04285,BTC,Buy,1.0164231964992618,41582.22116341458,35.87011584591774,157771.2565486265,62.44250828746498,0,Ethereum
TX-00003197,2023-12-14 17:00:00,USER-03856,ADA,Buy,1.281612369916934,86137.76049326095,31.932183831011546,189116.93687540927,73.31277028823122,0,BSC
TX-00003198,2021-12-18 13:00:00,USER-00608,BTC,Swap,0.31338321256041546,76816.13215962087,15.548843151578193,380470.44639195566,197.7153885176257,1,Polygon
TX-00003199,2022-06-19 20:00:00,USER-00160,MATIC,Sell,2.5473489600943267,13118.131667058278,68.08243195136714,200404.79827038271,82.70606427145673,1,Solana
TX-00003200,2023-06-24 01:00:00,USER-02394,ETH,Swap,4.079714080774736,62497.1621935684,69.2124335264735,28005.03796287951,31.685393179681896,1,Solana
TX-00003201,2022-04-29 22:00:00,USER-01286,BTC,Swap,6.598303825647511,29539.604348515884,80.84477510342198,286803.6206841156,149.86617106036337,1,Polygon
TX-00003202,2022-06-06 03:00:00,USER-04023,DOT,Swap,9.977356191803722,14159.562129919317,39.555439127803574,2441.352895256599,181.71322680452903,1,BSC
TX-00003203,2021-07-25 00:00:00,USER-01954,ETH,Transfer,4.332584788765072,78231.5239348075,48.88015218266961,334440.8796162786,123.98319011659977,0,Solana
TX-00003204,2024-01-01 04:00:00,USER-00268,SOL,Stake,9.795686909941605,59754.768473159624,98.2127734606228,201522.78881381513,33.26575823516568,0,BSC
TX-00003205,2022-08-19 18:00:00,USER-01657,ETH,Sell,3.3806531421895905,30466.245165517455,62.25154141020419,56024.503695193074,39.580772952491564,1,Ethereum
TX-00003206,2021-08-09 14:00:00,USER-02355,DOT,Swap,7.995749604841001,7053.7746964739545,69.60240766034067,31988.52663050461,79.91634563456678,1,Ethereum
,2022-11-04 21:00:00,USER-04300,DOT,Sell,7.48146047490626,61230.68092337932,51.2198858841059,335285.09371663275,129.12906045245524,0,Polygon
TX-00003208,2022-08-09 20:00:00,USER-03678,DOT,Transfer,9.458412020351092,2011.666480072864,43.80296135579743,349203.1787026114,8.67669520964491,1,BSC
TX-00003209,2022-11-20 15:00:00,USER-03600,DOT,Buy,2.735458660318941,25651.526626878098,64.70964019167631,187530.72887909028,6.860998658760128,0,BSC
TX-00003210,2023-04-08 10:00:00,USER-01074,SOL,Swap,1.5000784514316434,20717.238758166743,52.71804685425766,306268.0091073195,111.77760062500668,0,BSC
TX-00003211,,USER-01434,MATIC,Swap,5.65824043981956,76719.08636140723,96.51034807508996,287301.299459322,171.0354213289017,1,Solana
TX-00003212,2021-01-02 00:00:00,USER-00974,MATIC,Swap,2.63942488774108,42763.97635691154,15.98343039221915,299253.8657593799,84.30367307218037,0,Solana
TX-00003213,2022-02-01 01:00:00,USER-02186,DOT,Sell,5.7447457876473615,62976.01189067236,79.42308262556833,408037.2507186428,68.84313474520762,1,Polygon
TX-00003214,2024-02-27 19:00:00,USER-04362,SOL,Stake,0.4640068859171998,91429.55506798696,69.996891786896,175225.66679580932,18.776564196218224,1,Solana
TX-00003215,2023-04-18 13:00:00,USER-01765,ADA,Sell,0.7967258166489037,34166.67809886923,26.488864581466775,136234.05157922258,107.19904996807293,0,Solana
TX-00003216,2022-11-12 06:00:00,USER-01346,ADA,Transfer,6.827933446200986,83266.2424299421,42.775124240348994,251647.29511785196,6.830654881873826,1,BSC
TX-00003217,,USER-00462,SOL,Transfer,3.632733078188907,43388.02649983066,30.435520505577422,245457.75669534708,26.21061618400502,1,Polygon
TX-00003218,2021-01-17 08:00:00,USER-02532,BTC,Transfer,1.5161446070465054,,90.73932010608758,8058.351277338782,139.99066705965788,1,Solana
TX-00003219,2023-12-10 05:00:00,USER-03949,SOL,Stake,6.926137957474198,55290.52779807263,63.46983328700275,214049.86394699122,50.181827179249304,1,Ethereum
TX-00003220,2022-09-14 02:00:00,USER-00375,ADA,Transfer,5.185842765257578,13755.64667615698,79.85343968105286,103234.9340359071,139.6462684385297,1,BSC
TX-00003221,,USER-02378,ETH,Swap,6.139628138091096,59008.10103786428,89.32427211542955,430778.01576677954,12.228959486477564,1,BSC
TX-00003222,2023-06-21 22:00:00,USER-01818,BTC,Buy,5.144743306391786,59632.979852897355,58.88120016582719,333718.46713553125,14.490810648032333,1,Polygon
TX-00003223,2022-05-25 22:00:00,USER-04343,ADA,Swap,5.311186220624232,77465.21931490212,54.21126278473751,32287.229975296428,13.7262988673102,1,
TX-00003224,2022-12-20 07:00:00,USER-01579,ETH,Sell,1.6367394549307195,64229.0458796222,33.309499807620874,294278.8930607414,150.70678303875738,1,Polygon
TX-00003225,2024-05-26 09:00:00,USER-03219,SOL,Sell,5.525979886628651,27143.106352558374,76.573571962594,174660.42677972483,,1,Polygon
TX-00003226,2024-03-06 19:00:00,USER-01857,ADA,Sell,4.403637054472326,74705.99170508809,26.59902000304146,37393.113652401444,150.49709360784834,0,
TX-00003227,2022-06-26 14:00:00,USER-03321,DOT,Stake,7.962247248620607,53226.36877817383,44.828988260637345,414874.3309741974,83.32475107859615,1,Ethereum
TX-00003228,2021-05-20 05:00:00,USER-04022,DOT,Sell,3.6920838408885697,50248.57246829461,18.61899958957645,95930.45204458927,105.18028918586374,1,Polygon
TX-00003229,,USER-00096,ADA,Swap,7.100579607105945,2642.6779758844896,6.704592269792238,379081.0108134949,103.97451245257484,1,Polygon
TX-00003230,2024-03-23 10:00:00,USER-03194,DOT,Transfer,5.317383659388826,96609.21433491455,67.60950683580238,149340.8841942056,115.31063526982933,1,Solana
TX-00003231,2022-01-16 02:00:00,USER-00659,MATIC,Sell,2.573882187109057,14036.501602781613,81.12360223942645,321444.7913986085,30.290047370750244,0,Ethereum
TX-00003232,2023-09-25 05:00:00,USER-02690,DOT,Sell,3.0502655289599296,29004.627833449194,18.438849056915352,120849.9780722655,199.75734533330515,1,Ethereum
TX-00003233,2021-06-26 08:00:00,USER-00486,MATIC,Sell,1.2497765305826591,77831.57171325311,2.0203342433033624,476447.7100765379,7.255861310902619,1,Polygon
TX-00003234,2023-09-21 15:00:00,USER-04715,MATIC,Buy,8.841867649250643,28225.367227358038,89.38894826199707,250785.7478082308,49.58415670203602,1,Solana
TX-00003235,2021-08-21 15:00:00,USER-01727,MATIC,Stake,5.607185480228857,58394.30129727258,75.18499756563116,272203.4709199581,178.4132728227083,1,Solana
,2022-03-03 07:00:00,USER-03338,SOL,Transfer,5.573197770017826,41364.878401680486,79.344086354055,26554.90745236555,166.16263135622796,1,BSC
TX-00003237,2021-10-23 15:00:00,USER-03253,ETH,Buy,7.796693366305843,30364.8237254762,81.83246998447135,170478.3383331132,118.7373412038982,1,Polygon
TX-00003238,2023-09-10 21:00:00,USER-04842,ETH,Transfer,2.4515881779882522,66443.76678066242,51.007188626976145,378799.7211812694,150.52988453342945,0,Polygon
TX-00003239,2022-09-12 04:00:00,USER-02380,BTC,Swap,3.2242973779711783,17289.39314700538,13.277070272128775,207387.6272663801,148.5340572716757,0,Polygon
TX-00003240,2024-05-10 10:00:00,USER-00883,ETH,Transfer,3.321917817843245,5697.557497054202,3.963914112332459,486488.1659712416,175.67516263108237,1,Ethereum
TX-00003241,2021-03-09 11:00:00,USER-04481,SOL,Buy,5.378447429418563,6054.958192323516,98.32283600897428,239436.10884224076,48.075254709218136,0,Polygon
TX-00003242,2021-11-27 01:00:00,USER-04193,SOL,Sell,5.824184626964935,57224.81419570208,85.95588639159003,498888.7733803463,68.81416533000873,0,Ethereum
,2022-05-09 12:00:00,USER-00803,SOL,Sell,7.998990447000315,88599.2642758573,7.586070764167631,113202.08461106634,57.070142680340716,0,Polygon
TX-00003244,2022-11-29 08:00:00,USER-02362,BTC,Transfer,7.568485312887618,76874.16211363397,37.61941399912986,196537.3356626815,193.5442967959109,0,BSC
TX-00003245,2022-12-31 15:00:00,USER-01468,ETH,Buy,1.5136810305296784,40169.92228741722,45.32126114512862,60045.68636530339,146.83847071584722,0,Ethereum
TX-00003246,2023-05-14 12:00:00,USER-04797,ADA,Transfer,0.17855128183542304,20431.69770551216,17.338197429699623,191072.9135043857,192.5700863657654,0,Solana
TX-00003247,2022-10-21 23:00:00,USER-01370,ETH,Stake,1.7171061811130597,47261.25540548614,38.66151167397361,481914.46622113325,102.33047505994303,1,Solana
TX-00003248,2023-08-23 04:00:00,USER-04165,ETH,Transfer,3.7747940601995955,45790.19048608486,95.36355204242356,209645.75341451558,90.55835762343169,1,Ethereum
TX-00003249,2021-09-18 09:00:00,USER-01185,ADA,Stake,2.9567721693551126,77315.11636071172,71.42794372940368,64988.277364878944,25.14670042403822,1,
TX-00003250,2022-09-22 08:00:00,USER-00315,ADA,Sell,9.671309730121154,17409.443053588984,62.53893219226632,465371.95996019867,111.54179310646819,1,Solana
TX-00003251,2023-01-14 15:00:00,USER-03660,ETH,Buy,2.8504402684631254,89796.11706104992,25.930482488736722,356152.59520848567,141.3610757569309,1,Ethereum
TX-00003252,2021-05-28 21:00:00,USER-04382,ETH,Swap,4.115917348970006,34781.43791059816,10.342281712562711,166439.0549719841,137.37904168480446,1,Polygon
TX-00003253,2023-12-02 15:00:00,USER-00260,BTC,Stake,7.742280482345139,91210.93675499728,16.38277183297277,124430.05565745886,177.8943974229186,0,Solana
TX-00003254,2022-09-14 18:00:00,USER-03751,DOT,Buy,3.827816254922298,58349.19503110892,34.14505612230317,237045.35485695954,135.26894741153677,1,
TX-00003255,2023-10-03 10:00:00,USER-00577,MATIC,Buy,9.689152828079687,62575.865045411265,40.2495546604453,399209.28355646733,99.8478266843238,1,Solana
TX-00003256,2023-05-19 13:00:00,USER-02394,BTC,Transfer,0.606599806545874,40885.739594009014,13.158046897980034,158712.61835977924,18.077543236696627,1,Polygon
TX-00003257,2021-10-03 10:00:00,USER-01961,DOT,Stake,5.904021479467097,97211.48306163751,11.396434001283962,154017.38958387452,34.40532129657861,0,Ethereum
TX-00003258,2021-03-16 05:00:00,USER-00521,ETH,Stake,9.885460601772389,38182.24916489598,25.86666890237751,47890.361823658466,62.81056871834461,1,BSC
TX-00003259,2023-03-17 17:00:00,USER-02855,ADA,Transfer,0.17279827744429313,32746.928045524055,80.56904121996172,121469.8370838751,17.670197517743283,1,BSC
TX-00003260,2021-03-24 08:00:00,USER-04815,SOL,Buy,3.1557173403814662,23374.474294509007,14.136204430693438,83711.617162203,185.8205776390321,1,Polygon
TX-00003261,2023-02-02 18:00:00,USER-03403,DOT,Buy,6.043566193522827,85656.40682332196,9.240206772739501,190809.90852090917,159.77712373592271,0,
TX-00003262,2022-03-10 07:00:00,USER-02214,MATIC,Sell,9.775240864400903,58899.498903192274,34.46112185122139,497643.200032541,26.725191251962798,1,Ethereum
TX-00003263,2021-02-14 12:00:00,USER-00643,ETH,Swap,7.211710879167068,50529.170855640776,88.42459673584892,419172.4908894066,92.34798730800159,1,BSC
TX-00003264,2021-06-09 17:00:00,USER-04960,DOT,Buy,5.31822276961853,17758.013369979784,81.71262827603333,44604.84303335505,121.65948889380616,0,Polygon
TX-00003265,2022-06-14 04:00:00,USER-02990,MATIC,Stake,1.3363755835581115,530.3668060789697,64.9754003800635,111909.89793031041,94.96096210277784,1,BSC
TX-00003266,2022-11-22 09:00:00,USER-01493,SOL,Stake,8.367840145471012,52011.278560401464,32.764079547984416,489469.1100825278,181.17527377561942,0,Ethereum
TX-00003267,2023-10-22 18:00:00,USER-02552,MATIC,Stake,0.2613792357441818,72381.00655312401,69.4199484325632,361004.33660942176,105.17907141305753,1,BSC
TX-00003268,2024-01-17 16:00:00,USER-04087,ETH,Swap,3.520837855213584,29378.714018055834,24.645534960588538,413163.8181227005,13.39713566876913,1,Ethereum
TX-00003269,2022-06-11 13:00:00,USER-00649,BTC,BUY,8.14848472370222,33624.08923887662,22.156751922958975,467904.7710555087,47.30018646714687,1,BSC
TX-00003270,2021-01-09 13:00:00,USER-04491,MATIC,Buy,9.099802943402993,68857.390728382,9.09384065114524,303672.3959417374,135.24606533575763,0,BSC
TX-00003271,2023-10-20 21:00:00,USER-03485,ADA,Buy,8.317884528701674,94659.1777211684,33.89053183453359,163275.75439521312,191.33275680530147,0,Solana
TX-00003272,2023-01-14 03:00:00,USER-00915,SOL,Stake,3.9716420544585427,65616.90755569766,62.72252421951401,394778.5925610395,164.57396690387958,1,Ethereum
TX-00003273,2022-04-08 05:00:00,USER-03174,BTC,Swap,4.124682727214346,59165.490497355255,37.776354670330385,198961.47281784905,75.88556810163524,1,Ethereum
TX-00003274,2021-09-19 07:00:00,USER-01431,BTC,Stake,4.1447401155014285,99580.71029894051,91.41437548579572,61340.08698428517,29.104019023050878,1,BSC
TX-00003275,2024-06-02 11:00:00,USER-01936,ETH,Swap,9.215837479488918,47690.76962853761,85.016609228252,68676.35659497163,132.41436435724435,1,Solana
TX-00003276,2022-06-21 15:00:00,USER-02921,BTC,Swap,3.6005834176395926,12300.828163333512,63.661825698244606,58917.192090289114,26.032506781269948,1,BSC
TX-00003277,2021-06-26 14:00:00,USER-00444,ADA,Swap,5.949171386068299,35108.63306141811,11.527302704460613,100029.36307646181,96.09308481887142,1,Polygon
TX-00003278,2021-04-14 18:00:00,USER-01623,MATIC,Stake,6.957806710620317,85795.611795588,5.432228368515223,329753.2966547805,170.53564938745893,1,Solana
TX-00003279,2023-05-22 00:00:00,USER-02537,ADA,Buy,2.201696550676064,36558.55954162398,22.590414429390105,276337.4652005325,57.55178183749549,1,Polygon
TX-00003280,2022-07-02 14:00:00,USER-02051,ETH,Stake,2.8420423469855605,56113.26839532725,69.18723485305672,35397.41919033107,179.21431272284096,1,Ethereum
TX-00003281,2023-03-11 06:00:00,USER-01619,MATIC,Sell,6.633083131310538,21926.77491292436,73.43761836775307,231207.52291653008,166.3827932083613,1,Polygon
TX-00003282,2022-03-01 09:00:00,USER-04935,ETH,Transfer,6.0403963941550085,17464.041075213427,25.042701699776952,420734.8518316851,115.34026671943472,1,Polygon
TX-00003283,2024-04-16 01:00:00,USER-00697,ADA,Swap,6.3545988100693185,46220.25290807436,23.498276390515493,86038.83815531583,59.81797365929449,1,Solana
TX-00003284,2023-12-20 08:00:00,USER-01889,ADA,Sell,0.22296271305846369,70217.79213279333,8.126705299978056,71348.972773766,199.70367733920574,1,BSC
TX-00003285,2022-11-22 04:00:00,USER-04172,ADA,Buy,5.507901363914378,42863.1854631373,84.02581434534399,201517.77535031002,75.94219578162533,1,Ethereum
TX-00003286,2022-07-09 17:00:00,USER-04809,SOL,Buy,3.9873431875036633,41947.09269640543,65.50117361307782,3835612.287283496,173.69177176085475,0,Ethereum
TX-00003287,2021-07-13 22:00:00,USER-00684,DOT,Sell,1.3972901754656972,97935.3256971221,26.3358483741213,457297.707757366,67.28787077027043,1,BSC
TX-00003288,2023-08-08 04:00:00,USER-02815,BTC,Transfer,2.2968234455055194,88689.07350955915,44.67600608631998,16036.74042736758,178.25996815823243,1,BSC
TX-00003289,2022-12-04 07:00:00,USER-02118,ETH,Transfer,4.574016898152928,,49.93674918152143,434168.7535747865,164.85525901262727,1,BSC
TX-00003290,2021-05-30 06:00:00,USER-00429,SOL,Stake,7.893587034639045,17692.184926699574,96.24980629195677,383820.4526646867,112.45610340146841,1,Solana
TX-00003291,2023-05-06 19:00:00,USER-04183,ETH,Stake,7.449255523894836,63653.37786849941,62.97005330608593,406152.07216994604,157.1054839694178,1,Solana
TX-00003292,2021-11-12 05:00:00,USER-03715,SOL,Buy,3.3433423522326664,58148.16981282418,34.64446905547972,12283.145769870607,15.498747098338523,0,Ethereum
TX-00003293,2023-06-03 20:00:00,USER-04369,BTC,Transfer,6.981056115269056,14705.421674778507,74.74641393908955,1161963.9106503306,77.11897829439222,1,Solana
TX-00003294,2022-01-06 11:00:00,USER-00320,MATIC,Sell,8.377573302600196,53406.64125990038,85.94421073349456,316831.72549431905,111.07374198064228,1,Ethereum
TX-00003295,2023-05-03 07:00:00,USER-03053,DOT,Buy,6.240394342395368,64326.9736149589,42.93121454337318,367012.77434829803,134.90535263587495,0,Solana
TX-00003296,2022-06-23 01:00:00,USER-00889,MATIC,Transfer,0.8438072803972085,19604.380482094493,84.28907662261314,316760.39017304464,20.862063581686954,1,Ethereum
TX-00003297,2024-01-12 16:00:00,USER-01529,ETH,Swap,3.822784977794609,84548.36818669533,94.39626898149315,318819.06679071294,32.4894362035757,0,Polygon
TX-00003298,2023-09-28 05:00:00,USER-04241,ADA,Sell,1.3718148349489006,21516.00501724061,26.3725044366142,40662.07324331683,69.07489559383951,1,Polygon
TX-00003299,2021-09-08 00:00:00,USER-02088,MATIC,Transfer,4.342872184812982,25784.262092572364,84.60632212311052,438441.9131198976,63.159090280493125,1,Polygon
TX-00003300,2022-04-19 18:00:00,USER-00959,ADA,Buy,1.3530886460470137,37157.4471979837,31.961788205489892,329869.169123633,172.2299042215852,1,Polygon
TX-00003301,2022-02-12 08:00:00,USER-01113,ETH,Swap,5.561027044383216,52313.40436756376,17.210062710726437,301811.5997400238,20.19100712321271,1,Ethereum
TX-00003302,,USER-00265,ETH,Stake,5.791375607548271,80546.37709798079,86.1291345535593,94566.44718374479,13.337689335844448,1,Polygon
TX-00003303,2022-04-25 08:00:00,USER-00151,SOL,Sell,6.8074947805944515,86334.54134673416,21.12866263961877,66980.13206427578,54.6920984924915,1,Ethereum
TX-00003304,2023-03-19 01:00:00,USER-01940,SOL,Sell,8.359769684044496,85336.57023627729,81.6123115842539,330929.7174958744,97.58184741226053,0,Ethereum
TX-00003305,2023-03-15 15:00:00,USER-00541,BTC,Swap,4.844834522136823,39428.9897855121,19.170444998030806,145295.44262878023,139.518657641924,1,Ethereum
TX-00003306,2024-01-19 10:00:00,USER-00053,MATIC,Buy,7.954553741773088,72072.61369921768,85.88821812335007,109902.71436900157,135.45696394137914,1,BSC
TX-00003307,2022-08-11 03:00:00,USER-04236,ADA,Stake,5.747799742912433,48135.75137232947,52.83411285148357,254556.9173082619,134.66166197023605,1,Solana
TX-00003308,2024-03-12 16:00:00,USER-03211,ADA,Stake,8.840729334069138,24517.978310561015,55.98360317693679,210818.86503917215,44.558837929507035,1,Solana
TX-00003309,2021-11-28 20:00:00,USER-04565,MATIC,Stake,6.27328643927802,29750.98259014881,90.68545457430822,478270.29023184034,159.35377419062368,1,Polygon
TX-00003310,2023-11-12 04:00:00,USER-00025,MATIC,Swap,5.879206205168026,80900.41162589901,53.560135807221485,1766021.5858932526,150.86989560077015,1,Ethereum
TX-00003311,2023-06-12 09:00:00,USER-01453,ETH,Swap,7.667760603471746,4574.416042251721,68.68726718387708,259465.47412135717,106.9662642442759,1,Polygon
TX-00003312,2021-10-11 23:00:00,USER-00870,SOL,Swap,2.1177086135371597,31971.300332618317,63.895467768255905,14851.378096659319,29.17670127880482,0,Polygon
TX-00003313,2022-11-28 20:00:00,USER-02388,DOT,Transfer,2.4616120525870233,91735.74870686159,58.23990788013874,29248.258658789106,,1,BSC
TX-00003314,2022-09-20 05:00:00,USER-03654,SOL,Swap,7.775045458220055,95727.34380448221,15.069644569835736,288111.21905596,12.283793317795359,1,BSC
TX-00003315,2024-02-05 15:00:00,USER-03079,ETH,Transfer,6.1242852871957725,38958.85366762664,9.679198568143375,406908.7561530133,38.76023812812918,1,Ethereum
TX-00003316,2022-05-11 11:00:00,USER-04760,MATIC,Buy,3.691635205829991,7092.986575765185,42.23784758061834,9934.691903102921,152.22006502495964,1,BSC
TX-00003317,2022-11-02 12:00:00,USER-03464,ADA,Sell,2.6140504488647633,88657.97537973472,14.237227121673687,300545.46153011953,199.10197029637212,1,Ethereum
TX-00003318,2023-03-09 09:00:00,USER-00420,ADA,Buy,6.456941160914454,45922.899739707595,24.28423492475903,423369.49149015365,70.32899283416724,0,Ethereum
TX-00003319,2023-04-12 06:00:00,USER-02536,MATIC,Stake,5.473396492706752,,56.130150784767245,61520.20573153799,107.29910001543267,1,Ethereum
