meter_id,reading_date,household_id,city,energy_kwh,peak_usage,offpeak_usage,cost_inr,temperature,household_size,has_solar,appliance_count
METER-0259,2023-02-15,HH-00311,Bangalore,93.00858144328994,33.32595928214225,5.44152351307044,356.01870185445796,40.80488188754603,1.0,1,28
METER-0164,2023-02-21,HH-01817,Mumbai,60.839229717725175,43.14007658326154,11.930732925204435,118.14417983031213,16.973885754414763,4.0,0,8
METER-0002,2024-01-05,HH-01649,Chennai,65.11943427766698,24.67290934883342,48.01790904596297,218.46670713457567,41.055771727290264,2.0,1,5
METER-0244,2023-02-19,HH-00309,Chennai,28.74428202096368,41.84735195007879,8.195629747844407,515.7469035377492,21.914548504849904,5.0,1,13
METER-0322,2023-05-31,HH-01793,Chennai,9.450804097193089,25.01752593825249,32.25819057905305,902.3865911587695,,6.0,1,14
METER-0429,2023-06-09,HH-00303,Bangalore,17.204357065301565,43.68057080232315,5.862848036136636,112.45344757700958,32.095719515688934,2.0,0,19
METER-0350,2023-09-09,HH-01384,Mumbai,11.971527852164694,35.21369354776601,4.071351957841218,487.58549320638144,29.78595202797893,4.0,1,23
METER-0084,2023-09-25,HH-01612,Delhi,45.61429383082242,25.671364653575484,9.83560997733649,290.63272350366617,23.04561288384138,4.0,0,10
METER-0280,2024-03-07,HH-01244,Bangalore,34.01700938616567,27.274037756445324,17.612227490146598,844.2210375208743,32.90388289284529,2.0,1,15
METER-0433,2024-05-06,HH-01972,Mumbai,35.3350636157786,46.87273104685355,6.603172312003131,833.5878637176213,41.53692977744548,5.0,1,15
METER-0096,2023-04-11,HH-00792,Chennai,67.95518719456607,17.569627469006782,35.024391352212355,325.49700812339336,37.31754210834481,6.0,1,24
METER-0492,2024-02-11,HH-00894,Bangalore,69.89679369428885,28.000023549485714,43.374521775613175,615.4064744044148,16.824175317651044,1.0,1,10
METER-0123,2023-04-22,HH-00150,Mumbai,47.862649715316984,32.51913525855346,34.079396377336906,597.9637630363346,33.71730880228365,1.0,0,18
METER-0274,2023-09-23,HH-00310,Mumbai,71.86555161742163,30.15854754043239,3.98257823129492,637.9049241501785,21.138403207395612,7.0,0,17
METER-0134,2023-10-30,HH-01226,Mumbai,19.22578325124376,1.0441909128315663,34.36834254398701,869.4852832101644,38.450520528986615,4.0,0,18
METER-0281,2024-04-03,HH-01933,Mumbai,9.952367030035385,20.430134529379,28.063919180843467,230.01743739595952,26.28325899691432,2.0,0,16
METER-0253,2023-08-21,HH-00482,Delhi,8.96120636011664,15.316890346756097,13.889304946504865,60.58012460827673,38.56450833177428,6.0,0,20
METER-0044,2023-12-10,HH-01406,Bangalore,84.05606126852801,36.269986695047116,38.92266196875031,761.433141847358,31.583493911617353,4.0,0,23
METER-0009,2023-09-06,HH-01361,Bangalore,6.055684478042142,3.770513625340927,3.107020191042875,150.10643508693187,34.53288151324746,6.0,0,22
METER-0266,2023-01-26,HH-00356,Bangalore,73.94125637995432,13.727634043006354,26.274942234728965,100.3846406119076,31.897719903582573,4.0,0,10
METER-0473,2023-09-26,HH-00267,Mumbai,31.135741832753972,32.81753198293139,39.26640190113775,631.1111871485394,19.834767896145994,1.0,1,18
METER-0094,2023-03-21,HH-00515,Chennai,22.42380900059492,46.11381513507827,34.82225714247355,300.2469704188267,29.613078274762575,4.0,1,8
METER-0345,2023-01-25,HH-01412,Bangalore,9.662251004931953,32.2552007359153,33.26972486639222,586.1017366629957,37.065110357307844,6.0,0,18
METER-0216,2023-04-10,HH-00890,Chennai,30.02626474316094,30.366325963787062,35.48745527808683,580.628983980708,32.98192814552257,,0,26
METER-0132,2023-10-31,HH-01269,Mumbai,94.6847547106189,5.1047273626399825,42.19894380992958,223.2662095686402,23.393383301220602,1.0,0,16
METER-0014,2023-10-05,HH-01248,Bangalore,55.565289879681025,1.3452527210124354,12.89028148671938,971.2191751467161,33.69924908704156,7.0,0,26
METER-0397,2024-04-11,HH-00941,Chennai,82.74081078625461,7.148518480919874,9.554547140406545,885.3245769380883,41.89209559672749,2.0,0,27
METER-0081,2023-01-10,HH-00468,Mumbai,97.82543968900805,8.761082953870208,31.59559793833559,822.7999161593543,26.976737257290203,4.0,1,24
METER-0209,2024-04-21,HH-01624,Delhi,76.97762953115989,32.612223110692476,16.86002175097722,232.10590241090827,38.50908140526798,4.0,1,17
METER-0434,2023-07-01,HH-01321,Chennai,88.17360149440519,6.9647192408638485,46.162581377233906,503.11125886136807,42.708028952476575,4.0,1,11
METER-0017,2023-01-22,HH-00158,Delhi,75.01618257477026,3.9661842354296595,40.154244610510915,215.24880058448346,29.785054430962113,6.0,0,16
METER-0463,2023-03-24,HH-01071,Mumbai,62.19377622479248,15.26634742336771,38.59250084674246,349.55814006686035,35.587599352599355,3.0,1,27
METER-0397,2023-09-05,HH-01653,Bangalore,76.11394962390224,48.69322874225803,14.300278602143784,920.080991125141,44.73365636768014,4.0,0,27
METER-0214,2023-10-04,HH-00246,Mumbai,64.94165601841166,0.33867093075218846,44.144389163273026,739.5788920781346,44.71330766800419,1.0,1,5
METER-0118,2023-06-28,HH-01697,Mumbai,51.11261832919733,47.706416867951894,25.009163696525338,416.91684524587345,36.51070644269344,1.0,1,24
METER-0075,2023-09-13,HH-01816,Delhi,76.22741537160653,19.608648498221143,40.967852808570626,742.936787052599,27.243521303050624,3.0,1,19
METER-0387,2023-10-02,HH-00810,Chennai,68.3482911609801,41.66428384106406,26.284641727558434,410.1583870609167,44.25210168660594,2.0,1,24
METER-0295,2023-08-01,HH-00774,Chennai,34.958679395637304,49.91485897105326,31.158465843761046,527.6844310721335,43.02678283575169,5.0,1,6
METER-0299,2024-05-06,,Bangalore,49.561252675118716,14.805446132260307,5.6059774614784565,661.2726013610259,,2.0,1,5
METER-0197,2024-01-24,HH-00150,Delhi,42.164837037501,30.8341848731978,43.617935619003575,772.7119051776352,25.505724208697124,4.0,0,22
METER-0278,2023-07-21,HH-01325,Mumbai,88.5449023854803,30.681786151206907,0.9520469981486479,463.76443268123256,40.02293400490145,,0,18
METER-0185,2024-05-08,HH-01275,Delhi,34.58137939136819,49.6296489376479,23.032051407821243,537.2948569904025,16.87185212581743,6.0,1,11
METER-0138,2023-06-09,HH-01609,Mumbai,21.22379431603436,1.028359052510902,42.59709353331969,334.84091105497674,16.707418885673224,5.0,0,27
METER-0052,2023-01-06,HH-00536,Chennai,78.18089825328562,3.6172190100110244,3.7455295030030147,459.0451461153802,34.28199439312587,7.0,1,25
METER-0038,2023-02-19,HH-01444,Delhi,11.448601672701505,10.52405612409158,2.188500681558281,457.8716656661165,34.073084726082726,3.0,1,19
METER-0374,2023-12-08,HH-00974,Bangalore,24.389579671119552,38.0292869042856,45.54162714752083,431.1227631632735,25.535320933767284,1.0,0,15
METER-0250,2023-12-02,HH-00047,Delhi,93.330164144999,9.019177281225915,28.951554919349054,814.2706114410297,27.112678393146275,,1,14
METER-0305,2023-08-09,HH-01316,Mumbai,38.98884424048984,25.155675634023673,13.782198505314453,259.9004341556606,38.83506204120063,2.0,0,23
METER-0348,2023-03-28,HH-00721,Bangalore,87.89797288241796,9.976249836311514,35.43534776112452,414.3524961943061,15.551600419936491,2.0,0,21
METER-0117,2023-05-14,HH-01610,Chennai,15.95325670500658,7.561617302068985,25.994373158098682,413.1950761662075,35.000401794976014,1.0,0,5
METER-0240,2024-03-04,HH-01228,Chennai,48.321529630259406,24.67018892363113,37.96869013079718,930.3384038781229,31.751033551259773,2.0,0,20
METER-0068,2024-02-20,HH-00294,Mumbai,55.094722533386786,25.008917263148273,45.96172720345136,561.7733636317844,38.01759588241336,5.0,1,29
METER-0388,2023-01-24,HH-00810,Chennai,29.12008761944297,28.370342400916975,47.66447070426069,942.828250713132,17.421613381633264,5.0,0,16
METER-0167,2024-03-17,HH-00766,Mumbai,97.4011320346473,10.559103561803806,0.2511421092800836,557.3952703210293,31.00115857536859,1.0,1,27
METER-0058,2023-07-10,HH-01647,Bangalore,29.851043586887144,36.9180697453604,16.32154482649723,805.1442124793391,33.58254407831731,5.0,1,16
METER-0178,2023-12-04,HH-00191,Delhi,90.05949068107734,33.89707707656284,29.722942915500617,837.5959569363534,29.13670520404934,5.0,0,24
METER-0352,2023-02-07,HH-01682,Mumbai,62.77019558744238,23.348189723105563,37.34918668183631,53.77838742820032,36.12190180285377,1.0,1,9
METER-0165,2023-04-16,HH-00029,Bangalore,38.070211841312215,2.9842176998963743,12.203796523754834,101.57550490466794,19.48922385251182,1.0,1,19
METER-0103,2024-01-07,HH-00783,Chennai,41.97998733617053,19.751956567673982,31.753597948516138,442.1474031538844,30.252568371478226,4.0,1,13
METER-0131,2024-02-11,HH-01257,Chennai,95.7910251626525,12.148675434993184,1.2846527288254306,458.20767355184904,24.18110431062979,6.0,0,12
METER-0153,2023-03-08,HH-00527,Delhi,73.60567244788024,9.988989112175423,34.69835930770538,270.3946800882594,37.44828228069546,6.0,0,6
METER-0080,2023-02-24,HH-00523,Chennai,44.29081865086622,15.936255671205512,40.05648790640237,317.2570694751281,18.189430935607,5.0,1,18
METER-0233,2023-10-22,HH-01646,Bangalore,33.64342681602811,27.61239580079817,48.54214959426718,701.1850406459746,25.68309228951898,6.0,0,28
METER-0116,2023-08-16,HH-00205,Delhi,7.3742256983779,21.465938704962806,42.75128214066042,334.06035791703454,18.569568771520398,5.0,1,18
METER-0038,2024-01-20,HH-01824,Delhi,88.94106531055132,13.415919136403465,21.01961470940519,311.63684735064845,21.971198282938023,2.0,0,23
METER-0242,2024-04-08,HH-00783,Mumbai,97.78516475750534,22.140540745327613,4.66021430323198,411.2836339080461,28.14986077048281,4.0,1,21
METER-0397,2024-01-23,HH-01448,Mumbai,10.654121106339362,13.620433415517198,13.697170193899455,680.3708689298319,18.30631322037077,2.0,1,27
METER-0003,2023-05-04,HH-01280,Delhi,10.405143407800471,30.514858120376964,34.89323830072518,391.47621968069404,26.067665030697462,5.0,0,21
METER-0316,2023-02-08,HH-01046,Bangalore,62.5153164953154,40.015411408980775,29.750648782095585,908.4066761601485,40.57657961412285,5.0,1,22
METER-0332,2024-03-15,HH-00436,Delhi,99.84015120657166,38.172678670504844,42.718988306335994,412.95885006864535,31.472116680885,7.0,0,18
METER-0429,2024-01-05,HH-01535,Chennai,15.36807812589331,29.283301980056166,27.935027631947772,473.24579805285066,27.064718494745584,4.0,0,24
METER-0006,2024-03-20,HH-00126,Bangalore,18.571634985609222,48.02263335144096,9.594350335082558,353.2160037459239,28.703873658706904,,0,16
METER-0171,2023-09-29,HH-00556,Delhi,75.55924319971051,9.353443293298048,29.9750217309619,391.0998835222487,18.499925463284956,1.0,1,12
METER-0298,2023-09-16,HH-01019,Chennai,62.89145555885574,8.299398176510126,33.5336165744868,482.0996357407757,39.480710127076605,4.0,1,15
METER-0261,2023-08-02,HH-01154,Bangalore,31.452212408417786,16.297266770612172,46.63812092094362,229.53304892070108,34.914808516704184,5.0,0,21
METER-0475,2023-09-19,HH-00820,Chennai,66.37253761408422,5.316779887739481,33.80169343764244,781.1540580779025,23.335485629294894,2.0,1,12
METER-0297,2024-01-15,HH-01771,Delhi,84.75072906649196,13.320017653877315,40.942166071525946,788.4071112011382,20.03666344637479,3.0,0,16
METER-0031,2023-08-28,HH-01500,Bangalore,43.478280447459916,42.36156104243657,22.908964130263325,936.279370508624,15.987388917075465,3.0,1,27
METER-0211,2023-02-28,HH-01632,Chennai,30.61925443942037,43.7529591340838,13.700795057276165,621.4589923495218,34.29046476497173,7.0,0,10
METER-0146,2023-08-20,HH-00420,Bangalore,88.60776992363111,15.597431181977278,6.6854582098769715,947.5816715862694,16.677327121378408,4.0,0,17
METER-0031,2023-10-22,HH-00064,Bangalore,35.45264690256853,4.8766519535092145,46.930150883266606,663.6883607298083,19.072973198593495,5.0,0,28
METER-0493,2024-02-10,HH-01818,Delhi,65.88501837440923,4.408527127503503,37.15064103387699,329.40452660212924,25.021687292053258,1.0,0,16
METER-0423,2023-08-21,HH-01525,Chennai,63.4991113681355,38.900916349414125,13.552904028627566,709.3588431670513,36.15322048545788,,1,6
METER-0037,2024-03-30,HH-00455,Delhi,57.80275847823816,27.607899445705453,38.771934825231746,963.4998476698813,24.824685599529268,3.0,0,9
METER-0124,2023-01-05,HH-01276,Bangalore,62.65428643943068,15.372696328045349,19.12135641955452,787.1703105238137,18.80217426033815,7.0,1,6
METER-0483,2023-07-22,HH-01502,Mumbai,20.899847358107774,4.842652657041646,29.43770363575427,545.1047996155098,36.14295924081331,4.0,0,5
METER-0103,2024-01-19,HH-00918,Delhi,93.78835223591936,41.63464299535317,41.223541351706075,99.14467111030918,43.32777798808007,2.0,1,26
METER-0206,2023-07-20,HH-00377,Bangalore,57.02606473190344,44.61259390576714,17.815533825595644,978.403700310567,15.731764658046558,4.0,1,19
METER-0474,2023-07-03,HH-01079,Chennai,89.19720184570025,48.80660517519316,35.63358889073459,91.31868859118075,,6.0,0,29
METER-0391,2024-01-05,HH-01114,Delhi,39.137048050248005,12.228228906380611,47.112242971356245,596.1245759651788,40.81371947485688,3.0,0,6
METER-0115,2023-12-03,HH-00477,Bangalore,347.19452157531015,40.01064410749355,14.047355598695981,80.397214198799,39.86591740655702,1.0,1,12
METER-0047,2024-01-07,HH-00063,Chennai,8.715662309747458,6.561358659280703,0.8775156519540583,965.3682695545892,18.911781210279667,1.0,1,13
METER-0444,2024-01-31,HH-01920,Chennai,60.921156529666916,35.35887618908017,26.182862588783678,883.9221464514158,31.332543168607387,1.0,1,7
METER-0495,2023-09-15,HH-00123,Mumbai,68.99824412428433,41.78406370723536,27.199799453622713,939.7489338608235,29.78904201059417,4.0,0,15
METER-0093,2023-12-15,HH-01534,Bangalore,60.90474218326574,15.372082921558066,33.96422927972643,588.284943734946,26.961232056519876,4.0,0,26
METER-0225,2023-11-14,HH-01639,Delhi,74.78689277889806,43.327582167339756,18.501049375261424,385.6803635803616,20.400705826389938,6.0,0,27
METER-0237,2023-02-23,HH-00784,Delhi,46.711450663848645,3.881897209660762,4.85034415915091,283.7517102071937,27.499897896735717,7.0,0,6
METER-0450,2024-05-13,HH-00777,Bangalore,10.763460088166472,34.45521883157123,40.0836717587262,310.60774754401996,42.234630149913954,5.0,0,24
METER-0423,2023-01-09,HH-01655,Mumbai,27.8422763060284,23.09662501180331,16.629676897387892,669.7252773227649,24.687967682384055,1.0,0,15
METER-0498,2024-03-30,HH-00476,Mumbai,29.20361110049586,1.7920593693919906,49.278994176892525,580.8055374255254,32.41091768122712,6.0,1,20
METER-0227,2023-04-13,HH-01541,Mumbai,56.120896494156796,43.77401710393591,,614.9055893783263,23.783529490753608,1.0,0,21
METER-0013,2024-04-09,HH-00399,Delhi,58.85934105277891,47.70027871485379,30.064650766257945,98.12632964293125,19.81114010295159,2.0,0,10
METER-0325,2023-07-14,HH-01550,Chennai,40.37192501013478,41.583082611347365,16.91002732373444,375.2102126087197,23.74522436452453,3.0,0,21
METER-0392,2024-02-13,HH-00526,Bangalore,6.676287519706105,24.15416885711002,41.65264998434132,730.9426808833159,38.57462857997208,7.0,0,29
METER-0280,2024-05-11,HH-00699,Bangalore,55.2159795567505,42.66980482350713,34.06819826217669,513.900932934017,27.496497998422303,3.0,0,19
METER-0343,2023-05-09,,Chennai,92.19118212440458,20.167680826516165,,985.7040732732937,43.07436509970958,1.0,0,17
METER-0183,2023-01-21,HH-01943,Bangalore,96.27759275057267,36.30176345243788,29.32690840584779,730.9520642202829,29.270776774252358,7.0,0,12
METER-0391,2023-03-28,HH-01923,Mumbai,44.82361051872908,31.818554044630286,11.120555164102475,430.5672223061748,28.77379788930419,3.0,1,18
METER-0232,2023-02-27,HH-00844,Delhi,62.80248240134104,28.0934867371753,22.40314597272972,719.9272601277052,29.991665837786876,7.0,0,27
METER-0003,2023-12-05,HH-01931,Delhi,41.35394240452344,47.97118270970343,29.203303889935412,253.72430863969976,37.928711100591826,4.0,0,25
METER-0091,2024-05-05,HH-00104,Chennai,14.117122369703676,31.249766167705236,13.026358242318542,434.0242831768605,41.65197654070842,4.0,1,17
METER-0083,2023-04-01,HH-00788,Delhi,42.72977743964712,12.215621165544698,19.170004491401432,286.28338398595906,33.08107108989766,5.0,0,5
METER-0432,2023-06-09,,Bangalore,131.08361863785706,7.521856474622774,4.677371662793889,288.4716410772126,20.770652138260488,6.0,0,21
METER-0171,2024-04-12,HH-00886,Bangalore,5.557025665117099,44.810255297119554,25.500992139400765,153.37203028700756,26.079253651405573,5.0,1,9
METER-0456,2023-12-19,HH-01411,Chennai,88.73268821889694,31.982430251755833,46.62643933484882,307.87351406448465,34.10674929622053,2.0,0,7
METER-0335,2023-12-13,HH-00735,Mumbai,24.96376202674265,3.059281084544374,,775.5911274402263,20.897868920842257,3.0,1,28
METER-0286,2023-11-07,HH-00713,Delhi,26.24479606625144,18.952203708100825,29.7792476957946,345.51048054853544,29.691340479592373,2.0,0,23
METER-0280,2023-12-30,HH-00745,Mumbai,83.9927571086342,41.53134433743878,26.759092256207023,314.0875397132887,19.442524283402125,6.0,0,27
METER-0161,2024-04-12,HH-00238,Delhi,72.23412954714281,29.93236267063166,42.01017990459975,318.640423280584,29.05363032971876,1.0,0,28
METER-0117,2023-06-09,HH-00422,Delhi,51.96119790963034,24.154364102923807,40.58159423118826,214.19633839093248,39.4751723914074,7.0,1,16
METER-0184,2024-02-25,HH-00044,Chennai,14.025739647152498,43.61394409625701,40.98657348249768,448.58358911043064,44.654999811267615,1.0,1,28
METER-0062,2023-05-24,HH-01562,Delhi,83.8521109723646,43.41000698830058,22.159233843308296,441.19844986618506,42.41146738362322,3.0,1,19
METER-0355,2023-10-22,HH-01711,Delhi,45.59637095664817,17.359601007690177,49.71280529376286,526.1793285892219,35.356492353690726,6.0,1,17
METER-0245,2023-10-18,HH-00950,Chennai,58.91264791890358,19.58572983714414,40.867998808385465,349.95999462736535,22.886436554854274,2.0,1,17
METER-0392,2023-05-15,HH-00142,Delhi,28.194319263476068,12.442802777378393,1.281381926737829,347.360938066663,24.175151618618457,3.0,1,27
METER-0214,2023-08-01,HH-01135,Mumbai,76.3539573659586,33.75185803067917,14.579508180057976,89.06532524070346,41.955976666355696,5.0,0,11
METER-0273,2023-08-06,HH-01456,Delhi,97.57189825404652,42.54083957794986,45.28997743551309,129.9693586774921,25.956115649248055,5.0,1,28
METER-0042,2023-07-31,HH-01669,Bangalore,10.338203594160113,40.33200603529046,21.533608663333055,326.6019835394556,17.893478726257356,5.0,1,12
METER-0138,2023-06-10,HH-00839,Delhi,90.87426386198091,23.531419958433762,37.37040997806092,603.1386229614363,23.976239917258518,2.0,1,17
METER-0122,2023-10-13,HH-01460,Bangalore,27.910288159116067,27.93720293971597,42.757494667771226,552.7993622531038,24.587462672184564,1.0,0,9
METER-0409,2023-07-09,HH-00467,Bangalore,56.53470184499173,30.738822718391113,34.90721420508028,366.6067013594602,22.67318187923668,7.0,0,18
METER-0075,2023-11-15,HH-01921,Delhi,97.57234588769937,35.707805748047235,31.164933438644354,438.85987653601006,35.98694350412943,7.0,1,12
METER-0308,2023-03-15,HH-00722,Mumbai,75.98391893699515,47.32463413221015,31.353009874464497,734.8307418681518,22.260587645627076,2.0,1,21
METER-0496,2023-03-04,HH-01413,Mumbai,16.965127554483153,14.288498444365377,9.060828550873929,517.1182558544044,17.201806055576093,1.0,1,9
METER-0046,2024-04-17,HH-00225,Bangalore,66.40648474095559,35.21752543818864,6.626468265932317,948.9652086312166,27.206302141668512,,1,21
METER-0346,2024-03-24,HH-01822,Bangalore,47.054847356171486,38.0347915126605,26.576768290982955,462.9327320589312,35.615257009855085,6.0,0,13
METER-0056,2024-01-14,HH-00585,Bangalore,7.55085902981057,24.28581269118458,7.244952236955276,101.84517261608177,33.05767371817126,1.0,0,24
METER-0331,2024-01-12,HH-01107,Delhi,15.160065301278856,6.378532811319115,41.10884873655461,314.1642812798678,19.338500805209886,3.0,0,6
METER-0358,2023-07-26,HH-00670,Delhi,51.70285787946902,48.51589499619137,36.32351527588511,916.4341072986051,41.61281264386338,2.0,0,18
METER-0024,2023-09-25,HH-01190,Mumbai,71.65872705763334,32.17422457949198,47.05540999087745,686.9608683622733,,5.0,0,20
METER-0496,2023-04-13,HH-01695,Chennai,94.1901521929223,44.080430406068,24.395719513459362,697.099811380402,32.212859986029564,4.0,0,14
METER-0086,2023-02-19,HH-00727,Delhi,53.464320592620744,24.052064761020688,,658.6579973592801,21.642745769154907,6.0,0,25
METER-0258,2023-10-04,HH-00942,Chennai,88.44649057723583,8.408287217457671,32.59944630915781,246.25854258418502,37.19280827280592,3.0,1,16
METER-0348,2023-12-09,HH-00584,Mumbai,38.0065220781184,8.66103070307343,25.612716260961253,878.5459257771824,34.57995020215648,3.0,0,11
METER-0294,2024-04-14,HH-01134,Delhi,80.19456911687986,22.864292301850224,4.828963621817229,333.20811787198255,21.487314045559835,7.0,0,8
METER-0377,2023-12-11,HH-00910,Delhi,53.34569586907117,11.717069572502536,12.754421460936655,55.558631193917094,31.437920463164,5.0,0,10
METER-0441,2023-09-28,HH-00216,Bangalore,50.749980744853424,4.202363302095863,9.251170964004828,686.8306285447536,32.512370341488534,6.0,1,16
METER-0490,2023-02-12,HH-01672,Bangalore,36.79061995797725,37.2353390701041,1.9418721216664492,825.0436568379608,21.322676409178726,1.0,0,16
METER-0169,2023-10-02,HH-01273,Chennai,46.38545249649214,42.53191437358732,24.010423148010528,204.63532024468495,16.68845685352712,6.0,1,11
METER-0099,2023-11-07,HH-00245,Chennai,63.593933708586505,21.44447365960683,5.215715431020479,248.85087710685252,32.33787311749241,2.0,1,17
METER-0477,2023-07-08,HH-00233,Delhi,45.69693652819685,42.227630013481004,3.5618762081350175,412.33045875270636,27.95086489635086,,0,15
METER-0243,2023-03-24,HH-00525,Bangalore,15.96923658716763,12.371376033486392,10.092914577684597,535.9613256170474,40.78943373675892,6.0,1,21
METER-0477,2023-06-15,HH-01977,Delhi,94.25172698260324,25.931789873120785,2.313503807992073,88.04079853508011,41.51527860864726,2.0,0,22
METER-0013,2023-08-01,HH-01453,Bangalore,96.24146092591891,42.997512810466084,10.05056872945897,473.8957385330344,33.68697201909448,2.0,0,16
METER-0314,2023-09-13,HH-00377,Mumbai,15.00240593706323,10.63688968028052,37.4597137750539,375.91536737638563,41.595267380034194,3.0,0,22
METER-0255,2023-12-08,HH-00874,Delhi,60.22711657680546,0.8256300854809162,45.21413002550165,608.457298957637,37.448870647741316,5.0,0,9
METER-0453,2024-03-09,HH-01504,Bangalore,92.75741527001935,2.6090159806085533,7.05821350256024,787.0309254480442,30.992829584248305,7.0,1,27
METER-0133,2023-01-16,HH-01355,Mumbai,65.57165224503748,13.044056709766444,8.95145615855607,840.3652587024853,36.88112423314994,6.0,1,5
METER-0191,2023-01-09,HH-01912,Mumbai,273.8698349180679,45.60262222696467,4.37334108552489,422.3474419937386,23.938505988291347,7.0,0,12
METER-0436,2023-05-23,HH-01738,Chennai,32.95812160159831,44.71890571920517,21.25152693207214,879.4080861983294,26.846376002681055,7.0,0,27
METER-0016,2023-03-24,HH-00454,Chennai,88.42355862080437,46.05888813632348,30.232771620345627,495.1237101505768,32.21742305834155,4.0,1,20
METER-0166,2023-11-06,HH-00280,Mumbai,44.53455820104466,13.281685125093661,8.23268504864566,54.67055480035947,30.95276146999906,7.0,0,25
METER-0364,2023-01-24,HH-01026,Bangalore,75.40219338108214,49.55972315331777,43.6497361467554,430.80742907543583,34.31697304641301,6.0,1,13
METER-0134,2024-03-17,HH-01023,Delhi,56.622174724009575,6.905909633519197,38.05071039711505,749.1444108262509,21.156648487209992,6.0,1,12
METER-0207,2024-01-23,HH-00533,Chennai,78.55543621166952,31.95344457921181,29.21424218165764,546.0174323958067,33.59000314885806,1.0,0,14
METER-0236,2023-10-25,HH-01684,Bangalore,44.158416666754505,47.793998694359814,48.52120299320403,772.6607519628429,31.9409454517506,1.0,1,22
METER-0301,2024-01-19,HH-00764,Delhi,12.78364246021277,21.13992995884108,13.519974993041895,613.0691155564388,21.129669625969107,3.0,1,10
METER-0021,2023-02-28,HH-00384,Bangalore,49.85032332870958,3.9277093280822295,49.28576514362791,937.5972450859672,17.41539172018387,1.0,1,13
METER-0136,2024-05-08,HH-00089,Mumbai,27.354341473514534,31.990720461475536,21.936440078720498,342.08997676441174,17.265000019204006,4.0,0,20
METER-0034,2023-02-28,HH-01475,Delhi,25.321856529143613,16.878139934635293,24.23354250332711,101.09018370122567,30.92002893821241,3.0,1,14
METER-0099,2023-07-04,HH-01827,Mumbai,25.8186766971303,42.23500881126639,43.25269444291207,829.2522847043325,42.543277060721095,2.0,0,28
METER-0361,2023-07-30,HH-00144,Mumbai,70.50137497515125,22.92888784057599,12.185596923017888,375.111492852317,26.217730345987654,4.0,1,9
METER-0312,2023-12-06,HH-01625,Bangalore,22.524252290513406,8.251903875597543,7.931676553270539,484.82203463860793,23.56501425751779,3.0,0,25
METER-0426,2024-03-26,HH-01321,Mumbai,69.44231876833793,5.069455843226867,10.230930495531155,400.74269404550836,23.89261017876108,1.0,1,29
METER-0482,2023-01-30,HH-00901,Bangalore,63.40859242933646,33.58839402054904,21.722929953470523,117.61742808620846,20.35532244901099,7.0,1,6
METER-0050,2024-05-09,HH-01238,Delhi,53.90248170269475,1.4874716021023304,22.54538844630002,651.5948289679155,35.81236129523748,3.0,0,23
METER-0370,2023-02-20,HH-01598,Delhi,94.58159384462397,32.18180828846632,47.342170778315726,689.2752683519478,19.059776866207095,2.0,1,10
METER-0413,2024-01-22,HH-00058,Chennai,86.67186736723687,5.855555201998003,35.15429330239244,187.8608892868252,21.291593105440437,1.0,0,22
METER-0328,2023-01-20,HH-00666,Delhi,83.13531088200692,15.74033288542357,38.61980616461997,992.5732951009151,25.011080223448698,3.0,0,5
METER-0079,2023-12-11,,Bangalore,42.68502400783443,40.16255343471045,1.7554265598450192,874.8879948660225,29.41420604003168,2.0,0,25
METER-0322,2023-11-01,HH-01725,Mumbai,44.36674411572883,5.168728550549534,18.150940620216417,296.4691910443795,27.14498316893208,2.0,1,16
METER-0204,2023-10-13,HH-00561,Chennai,18.60171308004127,37.22885931296917,3.2389383868188517,167.99646428731123,28.54049259557047,3.0,1,19
METER-0072,2023-07-09,HH-01859,Mumbai,90.87280362913985,35.700410621520625,48.12320707239376,720.5133180030111,19.04554003506988,4.0,0,11
METER-0198,2023-07-03,HH-00127,Delhi,97.49408080898729,37.17659524899268,47.81547939984333,636.1097349889491,15.961999023047282,6.0,0,27
METER-0233,2023-09-30,HH-00699,Mumbai,64.3419315659466,18.791532934549558,14.873598295099931,550.0261635602442,23.561055376736963,7.0,1,8
METER-0044,2023-01-14,HH-00292,Bangalore,7.144175626596714,25.870346332076334,41.10556004549667,282.31549588646624,38.20561772321201,4.0,1,20
METER-0380,2023-10-24,HH-01077,Chennai,70.87987538658071,33.66268551804296,8.72543769197771,599.7719273912132,39.95554158293427,4.0,1,12
METER-0073,2023-12-03,HH-00769,Delhi,21.30498544454162,20.714773780896156,46.697426726100275,890.7798994972923,29.768325934982947,7.0,0,29
METER-0499,2024-01-19,HH-00053,Mumbai,63.39885632503616,19.43147087454658,40.6364397773288,304.46029297674437,31.988477322347826,5.0,1,28
METER-0278,2023-08-25,HH-01003,Bangalore,25.464857758047952,2.505942569037117,30.645265021767425,808.8617030433975,18.529070835122578,2.0,1,27
METER-0485,2023-11-03,HH-01274,Bangalore,5.515009813044464,46.4668532407215,45.6892883609389,979.8951212271002,27.620665792618727,2.0,1,28
METER-0062,2024-01-19,HH-00996,Bangalore,10.069924862887925,26.037689624829568,33.8118566152862,320.40535855937253,33.48919279752033,1.0,0,6
METER-0420,2023-10-03,HH-01433,Delhi,87.33979671689355,12.125102279795158,22.45112752180818,274.06750067288283,34.80246830436187,6.0,0,20
